Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
2017,272800662,NORBERT ISBELL,3473 S. KING DRIVE,SUITE 187,CHICAGO,IL,60616,UNITED STATES,07/12/2017,Y
2018,1502468412,MILLENNIUM CONTRACTING CO.,1841 SOUTH CALUMET AVENUE,#1202,CHICAGO,IL,60616,UNITED STATES,09/27/2018,Y
2020,3060330233,SERITAGE GROWTH PROPERTIES,500 FIFTH AVENUE,SUITE 1530,NEW YORK,NY,10110,UNITED STATES,01/17/2019,Y
2019,1034282746,"KINDER MORGAN, INC.",3250 LACEY ROAD,SUITE 700,DOWNERS GROVE,IL,60515-7918,UNITED STATES,10/02/2017,Y
2016,2326999749,LIONSTONE LLC SERIES 2019,1161 W MADISON,,CHICAGO,IL,60607,UNITED STATES,03/01/2016,Y
2018,3482934398,"CENTURY DOCKS, LLC",4226 LAWNDALE AVENUE,,LYONS,IL,60534,UNITED STATES,07/19/2017,Y
2020,170753714,AIRGROUP,2150 S. CANALPORT,SUITE 3B9,CHICAGO,IL,60608,UNITED STATES,01/12/2018,Y
2022,1597606952,PUBLIC BUILDING COMMISSION OF CHICAGO,200 RICHARD J. DALEY CENTER,,CHICAGO,IL,60602,UNITED STATES,,Y
2022,879320182,"PACE PROPERTY GROUP, LLC",ATTN: GEORGE HANUS C/O NATIONAL SHOPPING PLAZAS,"200 W. MADISON, SUITE 4200",CHICAGO,IL,60606,UNITED STATES,08/20/2013,Y
2017,1918399924,ILLINOIS RESTAURANT ASSOCIATION,33 W. MONROE STREET,SUITE 250,CHICAGO,IL,60603,UNITED STATES,01/14/2013,Y
2022,3146441767,TISHMAN SPEYER PROPERTIES,525 W. MONROE AVENUE,SUITE 650,CHICAGO,IL,60661,UNITED STATES,01/23/2017,Y
2022,1916236344,S. H. BELL COMPANY,P.O. BOX 11495,644 ALPHA DRIVE,PITTSBURGH,PA,15238,UNITED STATES,04/04/2017,Y
2019,1064452878,NATIONAL RAILROAD PASSENGER CORPORATION D/B/A AMTRAK,500 W. JACKSON BLVD.,"CHICAGO UNION STATION, 2ND FLOOR",CHICAGO,IL,60661,UNITED STATES,10/14/2019,Y
2020,747544725,HISPANIC HOUSING DEVELOPMENT CORPORATION,"325 N. WELLS, 8TH FLR",,CHICAGO,IL,60654,UNITED STATES,10/16/2018,Y
2022,3708919832,CANNA VENTURES LLC,1916 W. CHICAGO AVENUE,,CHICAGO,IL,60622,UNITED STATES,12/09/2021,Y
2017,2592738079,IC HOLDINGS,400 PARK AVENUE 5TH FLOOR,,NEW YORK,NY,10022,UNITED STATES,01/05/2017,Y
2023,1589295905,EMERGENT BIOSOLUTIONS INC.,1455 PENNSYLVANIA AVENUE NW,,WASHINGTON,DC,20004,UNITED STATES,01/12/2022,Y
2023,3556464485,"MELVIN SECURITIES, LLC",20 N. CLARK STREET,,CHICAGO,IL,60602,UNITED STATES,01/26/2021,Y
2016,646249440,"CHICAGO ORNAMENTAL IRON, INC.",1235-51 WEST 47TH STREET,,CHICAGO,IL,60609,UNITED STATES,09/21/2016,Y
2016,2463296752,POWERS AND SONS CONSTRUCTION,2636 WEST 15TH AVENUE,,GARY,IL,46404,UNITED STATES,01/12/2015,Y
2020,2412493506,CHRIS NICOLAU,2147 W. MOFFAT,,CHICAGO,IL,60647,UNITED STATES,06/21/2019,Y
2016,2453000464,"JMB FINANCIAL ADVISORS, LLC",900 N. MICHIGAN AVE.,STE. 850,CHICAGO,IL,60611,UNITED STATES,02/05/2014,Y
2018,2092593591,CENTRAL STATION DEVELOPMENT CORPORATION,1550 SOUTH INDIANA,SUITE 200,CHICAGO,IL,60605,UNITED STATES,01/23/2018,Y
2018,1502906024,KATTEN MUCHIN ROSENMAN LLP,525 WEST MONROE ST.,,CHICAGO,IL,60661,UNITED STATES,,Y
2017,3488193791,ADAM FRIEDMAN,331 W CONCORD,,CHICAGO,IL,60614,UNITED STATES,02/24/2017,Y
2016,3064596755,BMO HARRIS BANK NA,111 W. MONROE,,CHICAGO,IL,60603,UNITED STATES,01/14/2014,Y
2014,3297401109,"WAL-MART STORES, INC.",702 SW 8TH STREET,,BENTONVILLE,AR,72716,UNITED STATES,01/22/2013,Y
2020,2211865845,COMMUTER RAIL DIVISION OF THE RTA (METRA),"547 W. JACKSON BLVD., 15TH FLR",,CHICAGO,IL,60661,UNITED STATES,,Y
2023,3840922667,"LYFT, INC.",185 BERRY STREET,SUITE 5000,SAN FRANCISCO,CA,94107,UNITED STATES,02/08/2017,Y
2019,783224423,ROSEMONT EXPOSITION SERVICES,9291 WEST BRYN MAWR AVENUE,,ROSEMONT,IL,60018,UNITED STATES,01/25/2017,Y
2017,1916236344,S. H. BELL COMPANY,P.O. BOX 11495,644 ALPHA DRIVE,PITTSBURGH,PA,15238,UNITED STATES,04/04/2017,Y
2018,4088034549,"WEC ENERGY,LLC",231 W. MICHIGAN STREET,,MILWAUKEE,WI,52302,UNITED STATES,01/09/2019,Y
2022,2254454201,LAKE VIEW LUTHERAN,835 WEST ADDISON,,CHICAGO,IL,60613,UNITED STATES,01/12/2021,Y
2020,1627091246,JCDECAUX SA,"17, RUE SOYER  NEUILLY S/SEINE FRANCE F-92200","C/O JCDECAUX 350 5TH AVE, NY NY 10118",NEUILLY,NY,00000,UNITED STATES,01/22/2019,Y
2015,2304917783,ILLINOIS RETAIL MERCHANTS ASSOCIATION,216 BROADWAY,,SPRINGFIELD,IL,62701,UNITED STATES,01/15/2014,Y
2020,1847665589,TONY DEITCH,5665 AIRPORT BLVD.,,BOULDER,CO,80301,UNITED STATES,01/06/2020,Y
2020,1555145685,JAM PRODUCTIONS,207 W. GOETHE STREET,,CHICAGO,IL,60610,UNITED STATES,,Y
2015,2894305750,BAKER DEVELOPMENT CORP.,1156 W. ARMITAGE AVE.,,CHICAGO,IL,60614,UNITED STATES,05/24/2013,Y
2015,2300807224,"ONE NORTH DEARBORN PROPERTIES, LLC","181 W. MADISON ST., STE. 3900",,CHICAGO,IL,60602,UNITED STATES,,Y
2022,4077397552,"DB STERLIN CONSULTANTS, INC.",123 N. WACKER DRIVE,SUITE 2000,CHICAGO,IL,60606,UNITED STATES,01/21/2018,Y
2022,171842364,HORIZON THERAPEUTICS,150 SOUTH SAUNDERS ROAD,,LAKE FOREST,IL,60045,UNITED STATES,08/27/2019,Y
2019,197257945,DENNIS FOGARTY,1935 W. THOMAS,,CHICAGO,IL,60622,UNITED STATES,07/18/2019,Y
2020,3040050462,"POONJA, ALI & FAISAL",151 N MICHIGAN AVE,STE. C-18,CHICAGO,IL,60601,UNITED STATES,07/31/2013,Y
2018,1424451200,BCG ENTERPRISES LLC,1538 W ADAMS,,CHICAGO,IL,60607,UNITED STATES,07/28/2015,Y
2014,2868972154,URS CORPORATION,"100 SOUTH WACKER DRIVE, SUITE 500",,CHICAGO,IL,60606,UNITED STATES,01/15/2014,Y
2019,4261506468,STAFFING SERVICES ASSOCIATION OF ILLINOIS,2304 ARGONNE AVE.,,SPRINGFIELD,IL,62704,UNITED STATES,06/28/2017,Y
2020,2401947686,CORNERSTONE GOVERNMENT AFFAIRS,800 MAINE AVENUE SW,,WASHINGTON,DC,20024,UNITED STATES,08/20/2019,Y
2014,1404622764,3200 SOUTH KEDZIE LLC,8999 PALMER STREET,,RIVER GROVE,IL,60171,UNITED STATES,01/16/2014,Y
2017,952113610,"CAPITOL CEMENT COMPANY, INC.",6231 N. PULASKI RD.,,CHICAGO,IL,60646,UNITED STATES,05/20/2016,Y
2017,343601493,PETER ARENSON,1900 N AUSTIN AVE,SUITE 400,CHICAGO,IL,60639,UNITED STATES,06/22/2017,Y
2018,369381085,SRD DEVELOPMENT LLC,7020 FOXFIRE DRIVE,,CRYSTAL LAKE,IL,60012,UNITED STATES,07/18/2018,Y
2019,3797491347,"AXON ENTERPRISE, INC.","C/O 28 LIBERTY SHIP WAY, SUITE 2815",,SAUSALITO,CA,94965,UNITED STATES,06/20/2017,Y
2019,723869950,ILLINOIS GAMING SYSTEMS LLC,1864 HIGH GROVE LANE,SUITE 108,NAPERVILLE,IL,60540,UNITED STATES,11/14/2018,Y
2018,3225956512,ACCENTURE,161 N CLARK,,CHICAGO,IL,60610,UNITED STATES,12/15/2017,Y
2014,2541640281,FOUNDATIONS COLLEGE PREPARATORY SCHOOL,"1038 N. PAULINA, #1F",ATTN:  MICKI O'NEIL,CHICAGO,IL,60622,UNITED STATES,03/04/2014,Y
2022,741699732,"BRIDGE DEVELOPMENT PARTNERS, LLC",9525 W. BRYN MAWR AVENUE,SUITE 700,ROSEMONT,IL,60018,UNITED STATES,08/25/2020,Y
2016,3731931673,YELLOW GROUP LLC,3351 W ADDISON,,CHICAGO,IL,60618,UNITED STATES,01/02/2014,Y
2017,1982917144,ALL STAR MANAGEMENT LLC,389 WILLIAM LATHAM SR. DRIVE,,BOURBONNAIS,IL,60914,UNITED STATES,10/19/2017,Y
2019,3287769441,"H.W. LOCHNER, INC.",20 N. WACKER DR.,STE. 1200,CHICAGO,IL,60606,UNITED STATES,09/17/2012,Y
2022,3505697459,SHAPACK DEVELOPMENT CO.,858 W. ARMITAGE AVENUE,SUITE 283,CHICAGO,IL,60614,UNITED STATES,01/16/2015,Y
2015,421635461,XS TENNIS VILLAGE LLC,11740 S LONGWOOD AVE,,CHICAGO,IL,60643,UNITED STATES,01/22/2015,Y
2019,2139261249,ELDERLY HOUSING DEVELOPMENT & OPERATIONS CORPORATION,1580 SAWGRASS PARKWAY - #100,,FORT LAUDERDALE,FL,33323-2869,UNITED STATES,10/15/2019,Y
2015,4286147378,HERTS EQUIPMENT RENTAL,3181 N. BAY VILLAGE CT.,,BONITA SPRINGS,FL,34135,UNITED STATES,02/10/2015,Y
2017,1539349097,"BLUE WATER CAPITAL, LLC",243 FAIRVIEW AVENUE,,DEERFIELD,IL,60015,UNITED STATES,01/12/2017,Y
2017,1143507468,THE RESURRECTION PROJECT,1818 S. PAULINA STREET,,CHICAGO,IL,60608,UNITED STATES,01/12/2017,Y
2022,508109354,LFI REAL ESTATE,9440 ENTERPRISE DRIVE,,MOKENA,IL,60448,UNITED STATES,01/15/2021,Y
2022,604645621,HUMBOLDT PARK HEALTH,5215 OLD ORCHARD RD,SUITE 880,SKOKIE,IL,60077,UNITED STATES,10/19/2021,Y
2017,1934735155,"FIREICE SOLUTIONS, LLC",1135 WASHINGTON STREET,SUITE 1,HOLLISTON,MA,01746,UNITED STATES,01/30/2017,Y
2014,262051404,"RUIZ, MICHELE AND JESSE",1741 W ELLEN ST,,CHICAGO,IL,60622,UNITED STATES,08/28/2014,Y
2022,2189281686,"PARSONS TRANSPORTATION GROUP, INC","10 S. RIVERSIDE PLAZA, STE. 400",,CHICAGO,IL,60606,UNITED STATES,,Y
2022,2605496153,TOMORROW.IO,9 CHANNEL CENTER ST.,7TH FLOOR,BOSTON,MA,02210,UNITED STATES,01/19/2022,Y
2014,541095054,IBM CORPORATION,71 S. WACKER DRIVE,7TH FLOOR,CHICAGO,IL,60606,UNITED STATES,12/01/2014,Y
2020,2715603799,SINAI HEALTH SYSTEM,2653 W. OGDEN AVE,,CHICAGO,IL,60608,UNITED STATES,,Y
2019,2708112555,"PALLELLA, ROSARIO",1415 N DEARBORN,,CHICAGO,IL,60610,UNITED STATES,09/30/2019,Y
2023,30810683,HIGH FLYING FOODS,123 SECOND STREET,,SAUSALITO,CA,94965,UNITED STATES,08/18/2022,Y
2017,4201696137,BENTON HOUSE OVER 21,3052 SOUTH GRATTEN AVENUE,,"CHICAGO,",IL,60608,UNITED STATES,11/15/2017,Y
2015,3347398134,JOHN BUCK CO.,ONE NORTH WACKER DRIVE,SUITE 2400,CHICAGO,IL,60606,UNITED STATES,01/21/2014,Y
2017,1277349274,GEORGE K. BAUM & COMPANY,1 N. LA SALLE ST,SUITE 1725,CHICAGO,IL,60602,UNITED STATES,01/03/2013,Y
2018,3140979071,BARNETT CAPITAL LTD,450 SKOKIE BLVD,BLDG 600,NORTHBROOK,IL,60062,UNITED STATES,05/18/2012,Y
2014,3617124108,"CAA HOTEL OWNER LLC, C/O AJ CAPITAL PARTNERS LLC",444 N MICHIGAN AVE,STE. 3500,CHICAGO,IL,60611,UNITED STATES,01/02/2013,Y
2022,1659159490,NORTHWESTERN UNIVERSITY SETTLEMENT ASSOCIATION,1400 W. AUGUST BOULEVARD,ATTN:  RON MANDERSCHIED,CHICAGO,IL,60642,UNITED STATES,10/12/2015,Y
2015,3631089121,3M CORPORATION,3M CENTER,,ST. PAUL,MN,55144,UNITED STATES,,Y
2017,2292850241,ROSECRANCE HEALTH NETWORK,1021 N MULFORD RD,,ROCKFORD,IL,61107,UNITED STATES,04/27/2015,Y
2022,4224658820,HUBBARD STREET GROUP,"225 W. HUBBARD STREET, 4TH FLOOR",,CHICAGO,IL,60654,UNITED STATES,07/24/2017,Y
2022,3248304990,"PLUMBERS LOCAL 130, U.A.",1340 W. WASHINGTON BLVD.,,CHICAGO,IL,60607,UNITED STATES,07/07/2016,Y
2023,2474572655,CHICAGO RETAIL MERCHANTS ASSOC.,"216 W. JACKSON, STE 915",,CHICAGO,IL,60606,UNITED STATES,01/02/2019,Y
2016,3144201432,NORTH RIVER COMMISSION,3403 W LAWRENCE SUITE 201,,CHICAGO,IL,60625,UNITED STATES,03/07/2014,Y
2022,1804672008,NORTHWESTERN MEMORIAL HOSPITAL,211 E ONTARIO ST. - STE. 1750,,CHICAGO,IL,60611,UNITED STATES,,Y
2017,3221470601,"632 N. DEARBORN RESCO, LLC",1040 W. RANDOLPH STREET,,CHICAGO,IL,60622,UNITED STATES,04/13/2017,Y
2022,1660875226,"AECOM USA, INC.","303 E. WACKER SR., #600",,CHICAGO,IL,60601,UNITED STATES,,Y
2022,776230696,THE ALLSTATE CORPORATION,2775 SANDERS ROAD,,NORTHBROOK,IL,60062,UNITED STATES,01/18/2022,Y
2017,2077625712,3 DIAMOND DEVELOPMENT,7444 N LONG,,SKOKIE,IL,60077,UNITED STATES,07/12/2016,Y
2017,3790226131,"EXPEDIA, INC.",1120 G STREET NW,SUITE 410,WASHINGTON,DC,20005,UNITED STATES,05/19/2016,Y
2022,2937159214,FRIEDMAN PROPERTIES,"350 NORTH CLARK STREET, SUITE 400",,CHICAGO,IL,60654,UNITED STATES,01/19/2021,Y
2022,2118404673,"INTERSTATE JCDECAUX, LLC",3939 S. MORGAN ST.,,CHICAGO,IL,60609,UNITED STATES,11/02/2012,Y
2018,3588165251,JAMES MCHUGH CONSTRUCTION CO.,1737 S MICHIGAN AVE,,CHICAGO,IL,60616,UNITED STATES,01/23/2018,Y
2023,563961300,AMERICAN PETROLIUM INSTITUTE,1220 L STREET NW,,WASHINGTON,DC,20005-4070,UNITED STATES,07/03/2014,Y
2020,1560509779,GUIDEHOUSE,150 NORTH RIVERSIDE PLAZA,SUITE 2100,CHICAGO,IL,60606,UNITED STATES,01/13/2020,Y
2015,2907521720,WINDY CITY RE LLC,161 E CHICAGO AVE,UNIT 27B,CHICAGO,IL,60611,UNITED STATES,04/23/2014,Y
2015,3961870355,"FREE MARKET VENTURES, LLC",160 N. WACKER DR.,,CHICAGO,IL,60606,UNITED STATES,01/19/2015,Y
2018,2206992131,"NEXT GENERATION, INC.",444 WEST LAKE STREET,SUITE 1940,CHICAGO,IL,60606,UNITED STATES,02/05/2018,Y
2017,391710884,ANSALDO STS USA,2313 IROQUOIS DR,,GLENVIEW,IL,60026,UNITED STATES,01/14/2016,Y
2023,2518421419,MAC PROPERTY MANAGEMENT,"32 N. DEAN ST., 2ND FLR",,ENGLEWOOD,NJ,07631,UNITED STATES,,Y
2018,3666369161,ICON CAPITAL LLC,3324 W NORTH AVE,,CHICAGO,IL,60647,UNITED STATES,01/20/2017,Y
2018,637557588,GOLDEN APPLE FOUNDATION,"8 S. MICHIGAN, STE. 700",,CHICAGO,IL,60603,UNITED STATES,,Y
2019,3624125538,"1917 JEFFERSON PARTNERS, LLC",1717 S. ASHLAND AVE.,,CHICAGO,IL,60068,UNITED STATES,07/19/2019,Y
2025,2148425495,AMERICAN AIRLINES,4333 AMON CARTER BLVD,,FT. WORTH,TX,76155,UNITED STATES,,Y
2016,1254948071,"CCS INTERNATIONAL, INC",1815 S MEYERS RD,STE. 200,OAKBROOK TERRACE,IL,60181,UNITED STATES,01/21/2014,Y
2019,1380038372,"M & R DEVELOPMENT, LLC","1 N. FRANKLIN ST., STE. 700",,CHICAGO,IL,60606,UNITED STATES,,Y
2016,3656996342,"AMLI RESIDENTIAL / 900 SOUTH CLARK ASSOCIATES, LLC",200 WEST MONROE STREET,,CHICAGO,IL,60606,UNITED STATES,07/29/2013,Y
2019,2553382484,HILCO REDEVELOPMENT PARTNERS,401 N. MICHIGAN AVE,SUITE 1630,CHICAGO,IL,60611,UNITED STATES,11/01/2019,Y
2014,83073491,ILLINOIS RESTAURANT ASSOCIATION,"33 W. MONROE, STE. 250",,CHICAGO,IL,60603,UNITED STATES,,Y
2016,2683060614,HOJEIJ BRANDED FOODS,1750 THE EXCHANGE SE,STE 200,ATLANTA,GA,30339,UNITED STATES,01/08/2013,Y
2019,2571848830,ORACLE INC,1910 ORACLE WAY,,RESTON,VA,20190,UNITED STATES,09/14/2012,Y
2020,2348724787,"ZHANG, JIARONG",1804 SOUTH JEFFERSON STREET,,CHICAGO,IL,60616,UNITED STATES,07/22/2019,Y
2014,3781961969,NICK CAVE,3620 N. MILWAUKEE AVE,,CHICAGO,IL,60641,UNITED STATES,10/20/2014,Y
2016,2907595379,CHICAGO HOUSING AUTHORITY,60 E. VAN BUREN,,CHICAGO,IL,60605,UNITED STATES,10/05/2016,Y
2014,2326272364,MERCHANDISE MART,STE. 470,,CHICAGO,IL,60654,UNITED STATES,10/23/2013,Y
2016,1939168489,HINES INTERESTS LIMITED PARTNERSHIP,1 S. DEARBORN,SUITE 200,CHICAGO,IL,60603,UNITED STATES,01/09/2015,Y
2023,3597040345,HNTB CORPORATION,C/O POLITICOM LAW LLP,"28 LIBERTY SHIP WAY, SUITE 2815",SAUSALITO,CA,94965,UNITED STATES,05/20/2021,Y
2023,3217252924,VERTEX PHARMACEUTICALS,50 NORTHERN AVENUE,,BOSTON,MA,02210,UNITED STATES,10/05/2022,Y
2020,1202234376,"19 SOUTH WABASH, LLC",1658 N. MILWAUKEE AVE,#156,CHICAGO,IL,60647,UNITED STATES,07/18/2018,Y
2022,2530097967,NATIONAL SHOPPING PLAZAS INC,200 W MADISON ST.,STE 4200,CHICAGO,IL,60606,UNITED STATES,08/28/2012,Y
2016,1104983613,PLS FINANCIAL SERVICES,1 SOUTH WACKER DRIVE,36TH FLOOR,CHICAGO,IL,60606,UNITED STATES,01/19/2015,Y
2017,1429104666,THE SEDGWICK STOP,1612 NORTH SEDGWICK STREET,,CHICAGO,IL,60614,UNITED STATES,01/20/2017,Y
2017,677532906,HAYES PROPERTIES,4043 N RAVENSWOOD AVE,,CHICAGO,IL,60613,UNITED STATES,04/19/2016,Y
2018,3541695009,EQUITY GROUP INVESTMENTS,2 NORTH RIVERSIDE PLAZA,7TH FLOOR,CHICAGO,IL,60606,UNITED STATES,10/17/2017,Y
2018,3426360965,"ATOMIC ENTERTAINMENT, LLC",113-119 W. HUBBARD ST.,,CHICAGO,IL,60654,UNITED STATES,04/25/2018,Y
2018,1410129919,AMAZON,126 C STREET,,WASHINGTON,DC,20001,UNITED STATES,01/08/2013,Y
2019,3276631702,"CSD SIX CORNERS, LLC",980 N. MICHIGAN,STE. 1280,CHICAGO,IL,60611,UNITED STATES,02/23/2015,Y
2019,3674677603,TIMOTHY BARRETT,7420 SOUTH COUNTY LINE ROAD,,BURR RIDGE,IL,60527,UNITED STATES,07/19/2019,Y
2022,3060330233,SERITAGE GROWTH PROPERTIES,500 FIFTH AVENUE,SUITE 1530,NEW YORK,NY,10110,UNITED STATES,01/17/2019,Y
2022,1566566283,TUCKER DEVELOPMENT,799 CENTRAL AVE # 300,,HIGHLAND PARK,IL,60035,UNITED STATES,01/13/2016,Y
2014,2810865723,"TEMCO MACHINERY, INC.",1401 N. FARNSWORTH AVENUE,,AURORA,IL,60505,UNITED STATES,02/05/2013,Y
2019,1709063754,MILLENNIUM PARKING GARAGES LLC,"C/O NEXT PARKING,  LLC","5215 OLD ORCHARD ROAD, SUITE 880",SKOKIE,IL,60077,UNITED STATES,01/12/2018,Y
2016,1126492574,MADISON CAPITAL,55 EAST 59TH STREET,17TH FLOOR,NEW YORK,NY,10022,UNITED STATES,01/19/2015,Y
2022,1923648844,"DAVID MASON & ASSOCIATES OF ILLINOIS, LTD.",464 N. MILWAUKEE,,CHICAGO,IL,60654,UNITED STATES,01/15/2014,Y
2023,273363766,ASSYMETRIC SOLUTIONS,271 W 1ST STREET,,EUREKA,MO,63025,UNITED STATES,01/04/2023,Y
2022,1069792948,PILSEN WELLNESS CENTER,2319 SOUTH DAMEN AVENUE,,CHICAGO,IL,60608,UNITED STATES,01/14/2015,Y
2019,772880350,"SOLSTICE ON THE PARK, LLC",32 NORTH DEAN ST.  2ND FLR,,ENGLEWOOD,NJ,07631,UNITED STATES,01/14/2014,Y
2019,2669253818,"GREYSTAR GP II, LLC",750 BERING DR.,SUITE 300,HOUSTON,TX,77057,UNITED STATES,01/19/2015,Y
2014,2590263889,BEHRINGER HARVARD BURNHAM LLC,730 S CLARK ST,,CHICAGO,IL,60605,UNITED STATES,01/12/2015,Y
2016,3462706640,G A PAVING L.L.C.,2602 VAN BUREN,,BELLWOOD,IL,60104,UNITED STATES,09/18/2013,Y
2017,57482325,THE BISHOP AND TRUSTEES OF THE PROTESTANT EPISCOPAL CHURCH,65 E. HURON STREET,,CHICAGO,IL,60611,UNITED STATES,03/29/2017,Y
2022,2877129182,ILLINOIS ENVIRONMENTAL COUNCIL,520 E. CAPITOL,,SPRINGFIELD,IL,60660,UNITED STATES,07/31/2019,Y
2018,3422115480,SAINT ANTHONY HOSPITAL,2875 W. 19TH STREET,,CHICAGO,IL,60623,UNITED STATES,01/19/2016,Y
2023,1684911786,"NARE 2935, LLC",1613 COLONIAL PKWY,,INVERNESS,IL,60067,UNITED STATES,04/11/2023,Y
2016,2131651141,PNC CAPITAL MARKETS LLC,249 FIFTH AVENUE,,PITTSBURGH,PA,15222,UNITED STATES,,Y
2015,3215041628,SOLANO DE C ARRIER,"2700 WEST BELMONT, SUITE A",,CHICAGO,IL,60618,UNITED STATES,02/11/2013,Y
2014,2847419836,"KNIGHT ENGINEERS AND ARCHITECTS, INC.","221 N. LASALLE ST, SUITE 300",,CHICAGO,IL,60601,UNITED STATES,,Y
2019,171842364,HORIZON THERAPEUTICS,150 SOUTH SAUNDERS ROAD,,LAKE FOREST,IL,60045,UNITED STATES,08/27/2019,Y
2022,3445064077,FERN HILL,2339 W. WINNEMAC AVENUE,,CHICAGO,IL,60625,UNITED STATES,07/20/2021,Y
2022,3391212769,LYFT,2300 HARRISON ST.,,SAN FRANCISCO,CA,94110,UNITED STATES,01/19/2016,Y
2015,4070415179,BARRETT VISIONARY DEVELOPMENT,260 E HIGHLAND AVE.,STE. 401,MILWAUKEE,MN,53202,UNITED STATES,10/29/2014,Y
2019,344985367,CITIGROUP GLOBAL MARKETS INC.,388 GREENWICH STREET,,NEW YORK,NY,10013,UNITED STATES,01/17/2014,Y
2014,3616548353,HOLSTEN DEVELOPMENT CORP.,1020 W MONTROSE AVE,,CHICAGO,IL,60613,UNITED STATES,,Y
2019,3391104939,"ALDI, INC., AN ILLINOIS CORPORATION",197 E DIVISION RD,,VALPARAISO,IN,46383,UNITED STATES,02/05/2014,Y
2016,1860880116,INTEGRATED 32 WEST RANDOLPH LLC,181 W MADISON,STE. 4700,CHICAGO,IL,60602,UNITED STATES,04/25/2016,Y
2016,173289875,SPRINGBANK,515 N. LINCOLN AVENUE,SUITE 100,WINNETKA,IL,60093,UNITED STATES,05/24/2016,Y
2023,1578780106,MASTOURA CORPORATION,5701 N LOCKWOOD AVE,,CHICAGO,IL,60646,UNITED STATES,04/11/2023,Y
2018,1510265150,BRISTOL-MYERS SQUIBB COMPANY,"801 PENNSYLVANIA AVE NW, SUITE 325",,WASHINGTON,DC,20004,UNITED STATES,01/03/2017,Y
2017,1675041101,NORTHERN TRUST CORPORATION,"50 S. LASALLE ST., M-9",,CHICAGO,IL,60603,UNITED STATES,,Y
2016,2179766802,POLYGRAMMIC LLC,620 NORTHUMBERLAND RD,,TEANECK,NJ,07666,UNITED STATES,02/24/2016,Y
2017,1244647801,SWAN PROPERTIES,11620 W 139TH ST,,ORLAND PARK,IL,60467,UNITED STATES,03/01/2016,Y
2015,619813404,HARRIS & HARRIS,111 W. JACKSON,,CHICAGO,IL,60604,UNITED STATES,07/13/2015,Y
2022,718487273,"STIFEL, NICOLAUS & COMPANY, INCORPORATED",1 NORTH WACKER DRIVE,34TH FLOOR,CHICAGO,IL,60606,UNITED STATES,01/18/2022,Y
2016,148139546,ENV GROUP LLC,55 EAST WASHINGTON ST,,CHICAGO,IL,60602,UNITED STATES,10/20/2015,Y
2019,2569829210,UNITED WORKING FAMILIES,2229 S HALSTED,,CHICAGO,IL,60608,UNITED STATES,09/17/2019,Y
2023,893654486,RELATED MIDWEST,350 W. HUBBARD ST.,SUITE 300,CHICAGO,IL,60654,UNITED STATES,01/23/2017,Y
2014,1305320718,"182 W. LAKE, LLC",182 W. LAKE ST,,CHICAGO,IL,60601,UNITED STATES,01/24/2014,Y
2015,2049294332,"NORTH CLARK STREET, LLC",P.O. BOX 13451,,CHICAGO,IL,60613-3451,UNITED STATES,04/30/2013,Y
2015,1586539351,FOODSMITH HURON ASSOCIATES LLC,400 W HURON,,CHICAGO,IL,60654,UNITED STATES,06/11/2014,Y
2015,3456024395,SEVEN-D CONSTRUCTION COMPANY,2000 W. 43RD STREET,,CHICAGO,IL,60609-3001,UNITED STATES,07/02/2012,Y
2018,2663558282,CHICAGO MAGIC LOUNGE,4813 N ASHLAND AVE,#3E,CHICAGO,IL,60640,UNITED STATES,03/07/2017,Y
2018,1458982180,KAVI GUPTA AND JESSICA MOSS,835 W. WASHINGTON,,CHICAGO,IL,60607,UNITED STATES,01/22/2018,Y
2020,2231350553,"WESTFIELD CONCESSION MANAGEMENT, INC.","2730 UNIVERSITY BLVD., STE 900",,WHEATON,MD,20902,UNITED STATES,,Y
2020,2357490323,AEROTERM,201 W. ST. - STE. 200,,ANNAPOLIS,MD,21401,UNITED STATES,,Y
2022,2639790563,19 N MAY LLC,1 MID AMERICA PLAZA,SUITE 200,OAKBROOK TERRACE,IL,60181,UNITED STATES,01/17/2019,Y
2021,2150613886,THE INVERT CHICAGO,10548 S. EWING AVENUE,,CHICAGO,IL,60617,UNITED STATES,01/18/2022,Y
2022,812548456,3M COMPANY INDUSTRIAL MINERALS PRODUCTS DIVISION,3M CENTER,,ST. PAUL,MN,55144,UNITED STATES,01/19/2022,Y
2020,3072304453,THE NHP FOUNDATION,122 EAST 42ND STREET,SUITE 3500,NEW YORK,NY,10168,UNITED STATES,07/23/2019,Y
2015,4254142797,"FROSOLONE, JONATHON",1909 N BISSELL,,CHICGO,IL,60614,UNITED STATES,03/18/2015,Y
2022,4203101989,"SHEF, INC.",149 NEW MONTGOMERY STREET,SUITE 604,SAN FRANCISCO,CA,94105,UNITED STATES,12/15/2021,Y
2023,2185767754,BIJE'S LTD.,7455 W IRVING PARK ROAD,,CHICAGO,IL,60634,UNITED STATES,04/11/2023,Y
2022,1535784853,ZOM MID ATLANTIC,7900 WESTPARK DRIVE,SUITE T-605,MCLEAN,VA,22102,UNITED STATES,10/17/2017,Y
2023,10761105,MAJUR TIER SALON AND SPA LLC,7127 N CLARK STREET,,CHICAGO,IL,60626,UNITED STATES,07/14/2023,Y
