COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
2236292927,07/01/2018,09/30/2018,17201,THOMAS,,RAINES,18000.00,2526903967,"MIDWAY EASY PARK, INC.",10/08/2018
603957368,10/01/2014,12/31/2014,10901,SAMANTHA,,COSTANZO,961.54,344985367,CITIGROUP GLOBAL MARKETS INC.,01/20/2015
4284057643,01/01/2014,03/31/2014,4245,DEBORAH,A,FAKTOR,2500.00,2610368719,INLAND REAL ESTATE,07/08/2014
927483141,04/01/2019,06/30/2019,3753,LANGDON,D,NEAL,3500.00,1803492390,BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP,02/07/2020
475856832,01/01/2014,03/31/2014,4624,WILLIAM,F,SMITH,3000.00,2063644288,ILLINOIS CREDIT UNION LEAGUE,05/06/2014
833667488,01/01/2016,03/31/2016,5721,GENE,C,SCHULTER,18000.00,4220067789,EMC CORP,08/23/2016
788656112,04/01/2014,06/30/2014,5861,THOMAS,S,MOORE,4903.48,3168109656,"MASTERSON, JAMES",01/12/2015
109224099,07/01/2014,09/30/2014,3847,GRAHAM,C,GRADY,1000.00,213909814,"THE BLUEWATER GROUP, INC.",01/14/2015
3361414620,07/01/2019,09/30/2019,3795,JOHN,T,O'CONNELL,2500.00,716276996,FEDEX CORP,10/10/2019
3443048894,10/01/2014,12/31/2014,3735,MARK,J,FARY,7500.00,736558397,"WILLIAM FILAN, LTD",01/19/2015
1935746548,07/01/2017,09/30/2017,20062,EDDY,,KRYGIEL,409.50,872878599,"AUTODESK, INC.",10/20/2017
1060645357,10/01/2022,12/31/2022,24609,ROBERT,,CHARLES,15000.00,3276254571,"DIGITAL REALTY TRUST, LP",01/21/2023
1060645357,10/01/2022,12/31/2022,24609,ROBERT,,CHARLES,15000.00,2396636845,"LANDMARK DEVELOPMENT SERVICES COMPANY, LLC",01/21/2023
2527532693,07/01/2016,09/30/2016,3925,JAMES,J,BANKS,500.00,2808598450,FAIZ KHAN,10/20/2016
3360772048,10/01/2018,12/31/2018,4067,JOHN,A,FRITCHEY,6000.00,1069792948,PILSEN WELLNESS CENTER,01/21/2019
2228078950,01/01/2019,03/31/2019,9382,TALAR,,BERBERIAN,847.00,3708801383,"DOG-A-HOLICS, INC.",10/03/2019
1060645357,10/01/2022,12/31/2022,24063,ALEXANDRA,,SIMS,15000.00,3993013958,VERIZON WIRELESS,01/22/2023
3279905209,01/01/2017,03/31/2017,5861,THOMAS,S,MOORE,2000.00,1563417239,VICTOR JIMENEZ,09/28/2017
3321533933,04/01/2014,06/30/2014,3739,COURTNEY,C,NOTTAGE,18000.00,3150371106,UNITED TECHNOLOGIES CORPORATION,10/30/2014
3305203168,10/01/2018,12/31/2018,4094,DANIELLE,,CASSEL,3000.00,912515312,"SMART HOTELS / OLYMPIA CHICAGO, LLC",01/10/2019
331622360,01/01/2023,03/31/2023,4203,ADRIENNE,M,ALEXANDER,5000.00,2421984188,AFSCME COUNCIL 31,04/20/2023
1444689100,01/01/2017,03/31/2017,4260,MICHAEL,R,LUFRANO,1500.00,2271346168,HICKORY STREET DEVELOPMENT LLC,06/20/2017
4172625612,01/01/2023,03/31/2023,25154,ROBERT,E,JOHNSON,151.00,2052982223,BUILDING OWNERS AND MANAGERS ASSOCIATION OF CHICAGO (BOMA/CHICAGO),04/20/2023
1908344842,01/01/2019,03/31/2019,22001,ELIZABETH,D,SANTIS,2500.00,2901710479,THE LYTE COLLECTIVE,04/02/2019
358929501,04/01/2017,06/30/2017,3833,PAUL,W,SHADLE,5000.00,2476266381,CONTEXTMEDIA HEALTH LLC,07/11/2017
895584753,07/01/2015,09/30/2015,4191,STEPHANIE,G,TOMBLIN,346.00,1561155541,J.P. MORGAN SECURITIES LLC,10/19/2015
3067704850,04/01/2018,06/30/2018,4010,RICHARD,,KLAWITER,5000.00,207235097,NORTH CAPITAL INVESTMENTS,07/19/2018
1155231746,10/01/2018,12/31/2018,13202,TYLER,,MANIC,4536.84,3599506049,"CHICAGO URBAN RENEWAL PARTNERS, LLC",01/21/2019
3955019074,10/01/2016,12/31/2016,6781,WILLIE,,SMITH,4000.00,867989715,"CHICAGO BEVERAGE SYSTEMS, L.L.C.",01/10/2017
3269603047,07/01/2019,09/30/2019,3991,BETH,,DORIA,3000.00,1117891776,FEDERATION OF WOMEN CONTRACTORS,10/10/2019
2017058152,07/01/2016,09/30/2016,4160,EDWARD,J,KUS,2825.00,4268152654,"VERMILION DEVELOPMENT, INC.",01/12/2017
3996021313,10/01/2014,12/31/2014,3744,TIMOTHY,J,DART,3000.00,3288451627,GROWTH ENERGY,01/16/2015
3067704850,04/01/2018,06/30/2018,9481,KATHERINE,,JAHNKE-DALE,5000.00,2258993846,"ALLOY PROPERTY COMPANY, LLC",02/22/2019
3109274656,10/01/2023,12/31/2023,4116,JEROME,S,SCHAIN,2463.75,3620005214,NOVAK CONSTRUCTION COMPANY,01/12/2024
639816964,01/01/2023,03/31/2023,22781,CAROLINE,,SAMPONARO,639.40,3840922667,"LYFT, INC.",04/20/2023
1370425260,04/01/2016,06/30/2016,8162,GERY,J.,CHICO,562.50,3990027334,"UNISON CONSULTING, INC.",01/19/2017
1650434704,07/01/2014,09/30/2014,6825,AMY,,KURSON,3000.00,4117442903,ILLINOIS MEDICAL DISTRICT,12/30/2014
912347972,04/01/2015,06/30/2015,4020,JAY,D,DOHERTY,2000.00,662989997,LAKESHORE RECYCLING SYSTEMS,07/15/2015
3953634415,10/01/2023,12/31/2023,4239,KEVIN,J,WOLFBERG,3377.50,1522562508,"1645 W. JACKSON, INC.",01/12/2024
2987654438,07/01/2023,09/30/2023,27841,EMMA,,TAI,3000.00,2104519008,CHICAGO FOR THE PEOPLE,10/10/2023
3762317242,10/01/2014,12/31/2014,8181,KATE,,TRAGESSER,1000.00,1347122053,"MOTRK, INC.",01/20/2015
3228375348,07/01/2015,09/30/2015,8162,GERY,J.,CHICO,1875.00,3990027334,"UNISON CONSULTING, INC.",10/20/2015
4023469825,10/01/2018,12/31/2018,14942,MATT,,SANCHEZ,2500.00,2418603322,RELIABLE ASPHALT COMPANY,01/18/2019
3761120848,01/01/2023,03/31/2023,13202,TYLER,,MANIC,16922.25,1013648240,MARC BORTZ,01/12/2024
1548778948,07/01/2023,09/30/2023,13202,TYLER,,MANIC,1540.00,278132323,"INK DIFFERENT CHICAGO, LLC",01/12/2024
1859406291,01/01/2015,03/31/2015,3740,MICHAEL,J,KASPER,2500.00,3432143894,CLEAR,10/09/2015
825718891,04/01/2023,06/30/2023,13202,TYLER,,MANIC,2156.25,3489251634,"19 WABASH ONE, LLC",01/12/2024
3948912982,07/01/2015,09/30/2015,4157,BRIDGET,M,O'KEEFE,256.00,580800204,"AGC WEST TOWN CENTER OWNER, LLC",02/12/2016
2850038350,07/01/2014,09/30/2014,4236,MICHAEL,E,BROWN,2000.00,3381706409,GATEGROUP AMERICAS,10/20/2014
929222441,04/01/2023,06/30/2023,13202,TYLER,,MANIC,1593.75,2293260677,"PEERLESS DEVELOPMENT, LLC - 1870 MILWAUKEE",01/12/2024
1967540673,04/01/2015,06/30/2015,4068,DONNA,J,PUGH,11159.00,2482821369,WENDY'S COMPANY,01/27/2016
1242229077,10/01/2014,12/31/2014,5861,THOMAS,S,MOORE,2900.00,3594979399,"RUBENSTEIN, AMY",01/12/2015
167513949,04/01/2015,06/30/2015,3857,ROBERT,J,REPEL,900.00,1752576131,BRADFORD AIRPORT LOGISTICS,07/06/2015
2152758460,04/01/2017,06/30/2017,13282,MADELEINE,R,HILL,1500.00,1544791764,"INVERBRASS FUNDS, LLC",11/29/2017
4275030046,07/01/2018,09/30/2018,3753,LANGDON,D,NEAL,1750.00,282966677,"931 WEST 19, LLC",01/17/2019
3343281649,01/01/2019,03/31/2019,11701,MICHAEL,,SYNOWIECKI,245.00,1537371615,CROWN CASTLE NG CENTRAL LLC,12/12/2019
2692494239,10/01/2017,12/31/2017,4273,JACK,L,PARRINO,416.00,783224423,ROSEMONT EXPOSITION SERVICES,01/11/2018
910202912,04/01/2019,06/30/2019,20343,MICHAEL,,RUEMMLER,12000.00,1448476067,ILLINOIS NETWORK OF CHARTER SCHOOLS,11/07/2019
3884308432,04/01/2018,06/30/2018,4072,JOHN,L,BOROVICKA,4666.66,839424662,"MCGRAW HILL GLOBAL EDUCATION HOLDING, LLC AND ITS AFFILIATES",09/19/2018
3847509984,04/01/2016,06/30/2016,4246,JOSEPH,P.,GATTUSO,506.00,2530097967,NATIONAL SHOPPING PLAZAS INC,01/18/2017
2409817075,07/01/2023,09/30/2023,5721,GENE,C,SCHULTER,6000.00,409047210,FREEDMAN SEATING CO,10/10/2023
3017363062,01/01/2023,03/31/2023,3985,PAUL,,ROSENFELD,10000.00,519872485,AMERESCO INC,04/20/2023
2073195443,07/01/2016,09/30/2016,15301,MANUEL,,FLORES,525.00,2553263876,ALL AMERICAN RECYCLING,10/19/2016
1892759114,01/01/2016,03/31/2016,4316,BERNARD,I,CITRON,4840.00,4126343615,"SP HURON, LLC  DBA 415 HURON STREET LLC",04/19/2016
3995012458,07/01/2023,09/30/2023,13202,TYLER,,MANIC,50.00,3489251634,"19 WABASH ONE, LLC",01/12/2024
602444359,07/01/2018,09/30/2018,20282,MEAGHAN,E,O'CONNOR,2400.00,3372468814,THE FEIL ORGANIZATION,01/18/2019
1767031439,10/01/2014,12/31/2014,5861,THOMAS,S,MOORE,5600.00,910781187,"CALLAGHAN, BERNARD",01/12/2015
1810035598,07/01/2017,09/30/2017,3782,MARA,S,GEORGES,1000.00,2487813668,WELLS FARGO & COMPANY,10/11/2017
3287029108,07/01/2023,09/30/2023,5721,GENE,C,SCHULTER,22000.00,2386215978,SERVICENOW,10/10/2023
4128123443,01/01/2014,03/31/2014,4169,MARIAH,,DIGRINO,5000.00,3580306496,"330 N. WABASH AVENUE, L.L.C.",04/18/2014
2454993738,01/01/2017,03/31/2017,3740,MICHAEL,J,KASPER,36000.00,2919439940,"UBER TECHNOLOGIES, INC",12/08/2017
1223655746,10/01/2014,12/31/2014,9601,ROGER,H,BICKEL,1500.00,1167544684,"THE GROVE, INC",01/16/2015
1067649706,01/01/2023,03/31/2023,13202,TYLER,,MANIC,1193.75,3927340500,"THE HERBAL CARE CENTER, INC.",01/12/2024
1623198398,07/01/2018,09/30/2018,3743,MARCUS,J.,NUNES,891.00,788500395,REPUBLIC SERVICES INC.,10/23/2018
2426166761,01/01/2015,03/31/2015,5701,PAUL,L.,WILLIAMS,5000.00,2767247958,ALTRIA CLIENT SERVICES LLC,01/12/2016
2451139591,10/01/2019,12/31/2019,4157,BRIDGET,M,O'KEEFE,736.00,4290442642,NEW YORK PRIVATE RESIDENCES CONDOMINIUM ASSOCIATION,01/15/2020
2178020372,01/01/2014,03/31/2014,4126,MICHAEL,A,ALVAREZ,6000.00,2584462660,GREATER CHICAGO TAXI ASSOCIATION,12/01/2014
3286266379,07/01/2019,09/30/2019,5861,THOMAS,S,MOORE,3502.34,2519304363,"KAPLAN, DAVID",12/30/2019
1812769257,10/01/2018,12/31/2018,22962,DAVID,,SHAPIR,5316.00,3604210063,"UBER TECHNOLOGIES, INC. AND AFFILIATES",01/17/2019
2710176758,10/01/2014,12/31/2014,4246,JOSEPH,P.,GATTUSO,935.00,3279053270,DEKE PAPPAS,06/11/2015
2709894454,04/01/2015,06/30/2015,4155,THOMAS,J,MURPHY,15000.00,2566138077,WALGREENS,07/17/2015
1784757902,04/01/2019,06/30/2019,3890,KATHLEEN,A,DUNCAN,500.00,2848150880,LAKESHORE EAST LLC,12/06/2019
3082647239,04/01/2018,06/30/2018,3900,NICOLAS,,CLOCHARD-BOSSUET,2600.00,321705281,"INTERSTATE JCDECAUX, LLC",06/29/2018
4219508053,10/01/2023,12/31/2023,4081,VICTOR,H,REYES,9000.00,1440095573,AMERICAN BEVERAGE ASSOCIATION,01/12/2024
2287888895,04/01/2017,06/30/2017,4068,DONNA,J,PUGH,9724.00,1548555980,GENERAL GROWTH PROPERTIES,11/20/2017
3076885026,07/01/2015,09/30/2015,3985,PAUL,,ROSENFELD,1000.00,990595016,"ASTRAZENECA PHARMACEUTICALS, LP",10/20/2015
4256550025,10/01/2015,12/31/2015,3964,MARY KAY,,BONOMA,2000.00,83073491,ILLINOIS RESTAURANT ASSOCIATION,01/20/2016
3840709841,04/01/2015,06/30/2015,4072,JOHN,L,BOROVICKA,10000.00,2407750888,"RISING MEDICAL SOLUTIONS, INC.",11/03/2015
135609801,07/01/2016,09/30/2016,3744,TIMOTHY,J,DART,4000.00,2347498305,RAI SERVICES COMPANY,10/20/2016
2514978530,04/01/2023,06/30/2023,6842,JOHN,J,GEORGE,5000.00,2937159214,FRIEDMAN PROPERTIES,07/10/2023
2157070357,01/01/2018,03/31/2018,9621,MICHAEL,,EZGUR,4000.00,2846142992,"GUARDIAN COMPANIES, LLC",10/12/2018
706300293,04/01/2023,06/30/2023,21101,MICHAEL,,HOULIHAN,30000.00,1630130523,"MERCHANDISE MART PROPERTIES, INC.",07/11/2023
2263274353,10/01/2016,12/31/2016,4260,MICHAEL,R,LUFRANO,1500.00,3923241049,"NORTHSIDE ENTERTAINMENT HOLDINGS, LLC",01/03/2017
2080078954,01/01/2015,03/31/2015,4081,VICTOR,H,REYES,12000.00,309905940,"INTERSTATE JC DECAUX, LLC",04/17/2015
3618087433,04/01/2017,06/30/2017,4160,EDWARD,J,KUS,565.00,1095163303,BRICK & MORTAR LLC,10/16/2017
2159973433,04/01/2015,06/30/2015,8162,GERY,J.,CHICO,2812.50,859518850,"CLEAR CHANNEL OUTDOOR, INC. D/B/A/ CLEAR CHANNEL AIRPORTS",10/20/2015
1053506892,04/01/2019,06/30/2019,9481,KATHERINE,,JAHNKE-DALE,2500.00,3249117456,CEDAR STREET CAPITAL PARTNERS LLC,10/31/2019
2249823415,10/01/2019,12/31/2019,4126,MICHAEL,A,ALVAREZ,3000.00,3234005369,FORD MOTOR COMPANY,01/06/2020
1075143527,07/01/2023,09/30/2023,4072,JOHN,L,BOROVICKA,10625.00,3950633276,"FIRENZE GROUP, LLC",10/10/2023
1807841429,04/01/2016,06/30/2016,6842,JOHN,J,GEORGE,1000.00,707707997,MCCAFFERY INTERESTS,12/15/2016
576456715,10/01/2017,12/31/2017,15081,LIZ,,BUTLER,2000.00,1490248215,"HARRISON STREET REAL ESTATE CAPITAL, LLC",01/24/2018
792066771,04/01/2019,06/30/2019,23424,MARGARET,,HOULIHAN SMITH,7500.00,3708220024,UNITED AIRLINES,12/16/2019
3155583941,10/01/2022,12/31/2022,24707,KIMBERLY,,BARES,5000.00,1752217808,THE MAGNIFICENT MILE ASSOCIATION,01/23/2023
3457679266,01/01/2023,03/31/2023,13202,TYLER,,MANIC,4950.00,2361899011,"UPTOWN 4601 OWNER, LLC",01/12/2024
3527985086,01/01/2015,03/31/2015,4055,ANN,T,MORONEY,3253.75,2979596458,CHICAGO PUBLIC SCHOOLS,04/20/2015
635535144,01/01/2023,03/31/2023,3740,MICHAEL,J,KASPER,30000.00,3798432414,AMERICAN BEVERAGE ASSOCIATION,04/03/2024
3129972728,07/01/2019,09/30/2019,12261,BRIAN,,WYNNE,144.00,2044198427,MORGAN STANLEY & CO. LLC,10/10/2019
971077083,04/01/2016,06/30/2016,11485,MATTHEW,,QUINN,2000.00,83073491,ILLINOIS RESTAURANT ASSOCIATION,07/18/2016
2375771420,04/01/2023,06/30/2023,4169,MARIAH,,DIGRINO,3000.00,1939168489,HINES INTERESTS LIMITED PARTNERSHIP,07/10/2023
3367952161,10/01/2016,12/31/2016,4168,JOHN,C,CORRIGAN,21000.00,2089510525,"XEROX STATE & LOCAL SOLUTIONS, INC.",01/11/2017
3540229607,10/01/2018,12/31/2018,4010,RICHARD,,KLAWITER,5000.00,1311462113,TRAMMELL CROW,02/22/2019
2617780736,10/01/2016,12/31/2016,3833,PAUL,W,SHADLE,5000.00,1453785595,ANGELO GORDON REAL ESTATE INC,01/17/2017
3305203168,10/01/2018,12/31/2018,3744,TIMOTHY,J,DART,3000.00,2067151697,GENERAL MOTORS LLC,01/17/2019
86891958,01/01/2024,03/31/2024,25127,JANE,,CHARNEY,150.00,101962663,JEWISH UNITED FUND/JEWISH FEDERATION OF METROPOLITAN CHICAGO,04/03/2024
85954859,07/01/2015,09/30/2015,3930,DAVID,M,DRING,30000.00,2111950330,UNITED PARCEL SERVICE,10/09/2015
2335160956,07/01/2019,09/30/2019,16501,REYAHD,,KAZMI,5000.00,4047837809,BLACK DOG CORPORATION,10/16/2019
328751750,10/01/2023,12/31/2023,3740,MICHAEL,J,KASPER,7500.00,1144366572,1735 N. ASHLAND PARTNERS LP,04/03/2024
331622360,01/01/2023,03/31/2023,13621,ARTHUR,,WILHELMI,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/20/2023
3333905783,07/01/2015,09/30/2015,3753,LANGDON,D,NEAL,1500.00,2659678586,SOLA SALON STUDIOS,10/14/2015
4089903920,01/01/2015,03/31/2015,4077,FRANK,J.,CORTESE,1000.00,3425683893,CHICAGO FILM STUDIO LLC,04/09/2015
1854486091,04/01/2014,06/30/2014,4077,FRANK,J.,CORTESE,1000.00,4051249421,TEAMSTERS JOINT COUNCIL 25,07/18/2014
1112590760,01/01/2023,03/31/2023,24221,KELLY,,EICKENHORST,4722.00,2992711528,AMERICAN AIRLINES,04/20/2023
971007747,04/01/2018,06/30/2018,4094,DANIELLE,,CASSEL,6000.00,3759507918,"GREENWAY RECYCLING SERVICES, LLC",08/01/2018
1810035598,07/01/2017,09/30/2017,6842,JOHN,J,GEORGE,1000.00,1837036807,ANN & ROBERT H. LURIE CHILDREN'S HOSPITAL OF CHICAGO,12/19/2017
971077083,04/01/2016,06/30/2016,3985,PAUL,,ROSENFELD,2000.00,2329318392,JACKSON VAUGHN PUBLIC STRATEGIES LLC,11/09/2016
3494607715,10/01/2019,12/31/2019,18181,JOHN,R,DALEY,15000.00,248063690,UNITED CENTER JOINT VENTURE,01/20/2020
3593867061,01/01/2023,03/31/2023,25601,LAURA,,SALTZMAN,458.00,2599186997,ACCESS LIVING OF METROPOLITAN CHICAGO,04/20/2023
1836835786,01/01/2018,03/31/2018,19001,SARA,,BARNES,500.00,373536576,4757 ASHLAND LLC C/O JODY LIBMAN,04/23/2018
4023806251,04/01/2019,06/30/2019,6842,JOHN,J,GEORGE,1000.00,2352666264,"LAKESHORE EAST, LLC",07/19/2019
3778013488,07/01/2014,09/30/2014,3925,JAMES,J,BANKS,500.00,336412748,JIM JOHNSON C/O AZURITE LLC,10/20/2014
1329416885,07/01/2019,09/30/2019,19002,NICK,,FTIKAS,500.00,2285620720,JIM STOLLER C/O LAWRENCE LOFTS LLC,10/21/2019
1672669655,01/01/2019,03/31/2019,4010,RICHARD,,KLAWITER,2000.00,1556749614,"CLAYCO, INC.",01/17/2020
3287941024,01/01/2018,03/31/2018,20564,MAX,,POMERANC,537.50,2395483544,"AIRBNB, INC.",04/16/2018
3311593392,10/01/2019,12/31/2019,3845,ROLANDO,R,ACOSTA,10000.00,3362935884,LG DEVELOPMENT GROUP,01/21/2020
3450820288,04/01/2019,06/30/2019,13282,MADELEINE,R,HILL,10000.00,3248379446,URBAN INNOVATIONS,01/14/2020
331622360,01/01/2023,03/31/2023,25138,JORDAN,,POWELL,5000.00,1188783448,ILLINOIS HOSPITAL ASSOCIATION,04/20/2023
3076885026,07/01/2015,09/30/2015,4257,THOMAS,P,COFFEY,1000.00,417412683,TAWANI ENTERPRISES INC,12/21/2015
3481032117,01/01/2018,03/31/2018,11701,MICHAEL,,SYNOWIECKI,300.00,1986411410,"BRACKENBOX, INC.",01/10/2019
964494202,01/01/2023,03/31/2023,3985,PAUL,,ROSENFELD,1750.00,4261506468,STAFFING SERVICES ASSOCIATION OF ILLINOIS,04/20/2023
3269603047,07/01/2019,09/30/2019,5964,JEFFREY,A,GLASS,3000.00,1304462324,MICHAEL ZALEWSKI,10/16/2019
1046973375,04/01/2015,06/30/2015,11524,YEHIEL,,KALISH,5000.00,2691521897,COMMUNITY BLIGHT SOLUTIONS,07/20/2015
2163072988,10/01/2023,12/31/2023,24884,JOSEPH,A,MOORE,24000.00,1610880979,"CELADON HOLDINGS, LLC",01/14/2024
3518146506,04/01/2014,06/30/2014,3754,THEODORE,J,BRUNSVOLD,2000.00,3631089121,3M CORPORATION,07/30/2014
4195590867,07/01/2016,09/30/2016,4162,MARY,K,MINAGHAN DBA MKM SERVICES,6000.00,1425789420,OUTFRONT MEDIA,10/17/2016
1554865665,10/01/2018,12/31/2018,18561,SYLVIA,C.,MICHAS,2000.00,1583445606,IRC RETAIL CENTERS,01/18/2019
550921563,01/01/2023,03/31/2023,3985,PAUL,,ROSENFELD,3000.00,1831172838,"ENOVA ONLINE SERVICES, INC.",04/20/2023
3361414620,07/01/2019,09/30/2019,11493,SEAN,,OSHEA,2500.00,2771929584,ELECTRONIC KNOWLEDGE INTERCHANGE,11/04/2019
3792059219,04/01/2019,06/30/2019,4193,JOHN,F,DUNN,30000.00,3569199162,"SSP AMERICA, INC.",07/19/2019
568611609,01/01/2023,03/31/2023,3985,PAUL,,ROSENFELD,4000.00,2444633369,SKINNY LABS INC,04/20/2023
1335790005,04/01/2016,06/30/2016,4348,WILLIAM,JP,BANKS,2962.50,940542944,RUSSLAND CAPITAL GROUP -- SOUTH LOOP LLC,12/29/2016
2351855681,01/01/2016,03/31/2016,4007,JOHN,J,"KELLY, JR.",22500.00,1496319066,"ELECTION SYSTEMS & SOFTWARE, LLC",12/14/2016
2274854711,07/01/2014,09/30/2014,4316,BERNARD,I,CITRON,1831.50,2226328053,"CMK COMPANIES, LTD.",10/07/2014
3115688733,07/01/2023,09/30/2023,25192,MICHAEL,J,MINERVA,315.00,3203590891,CONRAC SOLUTIONS,10/10/2023
2710542541,04/01/2015,06/30/2015,5861,THOMAS,S,MOORE,1000.00,4142389860,"PRENTICE, EARL",11/30/2015
272755929,07/01/2014,09/30/2014,4336,RALPH,V,HUGHES,1200.00,1631111832,"MACY'S RETAIL HOLDINGS, INC.",10/15/2014
4045217461,10/01/2014,12/31/2014,3912,TERRY,M,GABINSKI,15000.00,498976702,ANHEUSER BUSCH COMPANIES,01/23/2015
3138554919,07/01/2017,09/30/2017,4072,JOHN,L,BOROVICKA,7500.00,767929073,GENERAL IRON INDUSTRIES,12/14/2017
2281156122,01/01/2016,03/31/2016,4303,JEFFREY,N,OWEN,1000.00,149139168,LAKE PARK ASSOCIATES INC.,04/19/2016
2293484182,10/01/2018,12/31/2018,4081,VICTOR,H,REYES,17500.00,767929073,GENERAL IRON INDUSTRIES,01/23/2019
2443726394,10/01/2016,12/31/2016,3985,PAUL,,ROSENFELD,2000.00,3466242293,AMERESCO INC,01/19/2017
2924076648,04/01/2018,06/30/2018,14121,O. KATE,,TRAGESSER,225.00,2860981013,"SCHMIDT STEEL, INC.",10/16/2018
2514978530,04/01/2023,06/30/2023,4169,MARIAH,,DIGRINO,5000.00,3304786455,"CHICAGO NEIGHBORHOOD INITIATIVES, INC.",07/10/2023
3185304126,04/01/2017,06/30/2017,5861,THOMAS,S,MOORE,3501.85,1323277831,"SZURA, SABINA",07/18/2017
3673805735,04/01/2016,06/30/2016,4348,WILLIAM,JP,BANKS,10000.00,2335062884,"DEVISE DEVELOPMENT GROUP, LLC",12/29/2016
1852989974,04/01/2017,06/30/2017,4003,SCOTT,E,SAEF,3281.00,2258993846,"ALLOY PROPERTY COMPANY, LLC",07/26/2017
175261937,07/01/2018,09/30/2018,15661,LISSA,E.,DRUSS,4000.00,3101735426,"CROWN CASTLE USA, INC.",10/12/2018
1474670648,01/01/2023,03/31/2023,27008,ANDREW,,BALL,89.13,3656792883,SAS INSTITUTE INC.,04/20/2023
3062401834,01/01/2016,03/31/2016,3925,JAMES,J,BANKS,500.00,3988423852,"JULIO GARCIA C/O 312 REAL ESTATE, LLC",04/20/2016
4146519044,04/01/2019,06/30/2019,4246,JOSEPH,P.,GATTUSO,156.00,1260758891,ZELLER REALTY CORP.,01/17/2020
3746963959,10/01/2016,12/31/2016,13761,MICHAEL,,AXELROD,10000.00,1310630957,HOK,12/19/2016
3681051727,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,1500.00,2639056206,"DUMAS, NIKKI",12/30/2019
3184943270,01/01/2015,03/31/2015,9081,G. A.,,FINCH,3014.00,3303416022,NATIONAL MUSEUM OF HEALTH + MEDICINE CHICAGO,10/12/2015
2200908020,04/01/2019,06/30/2019,5861,THOMAS,S,MOORE,1475.00,2342288120,PANIQ ROOM CHICAGO,12/30/2019
3411608623,04/01/2017,06/30/2017,3930,DAVID,M,DRING,30000.00,1440095573,AMERICAN BEVERAGE ASSOCIATION,12/08/2017
703935218,10/01/2018,12/31/2018,11493,SEAN,,OSHEA,1666.66,917408320,"CONDUENT, INC. AND ITS AFFILIATES",01/18/2019
4128123443,01/01/2014,03/31/2014,4169,MARIAH,,DIGRINO,5000.00,3081162441,151 N. FRANKLIN LLC,01/20/2015
4179596121,07/01/2016,09/30/2016,9481,KATHERINE,,JAHNKE-DALE,2000.00,3844162928,JDL DEVELOPMENT CORP,01/23/2017
2973086985,10/01/2016,12/31/2016,4257,THOMAS,P,COFFEY,1000.00,2359015090,FOCAL POINT,01/18/2017
3631520837,10/01/2016,12/31/2016,3739,COURTNEY,C,NOTTAGE,7500.00,1888889283,SMG,01/05/2017
2266530272,07/01/2014,09/30/2014,7423,JUSTIN,,ALBERT,5000.00,1784603775,"JCDECAUX AIRPORT CHICAGO, LLC",09/30/2014
2759138384,01/01/2018,03/31/2018,17701,MICHAEL,,BROWN,1000.00,3835274921,LANDRUM & BROWN,12/11/2018
1598693976,10/01/2018,12/31/2018,19841,ROBERT,J,DELUCIA,250.00,1521780622,AIRLINES FOR AMERICA,01/15/2019
1810035598,07/01/2017,09/30/2017,4304,ANDREW,P,SCOTT,1000.00,3960178052,SAXONY WILSON LLC,10/20/2017
2163072988,10/01/2023,12/31/2023,24884,JOSEPH,A,MOORE,24000.00,1929844382,AEGIAN CORP.,01/14/2024
3428510418,07/01/2019,09/30/2019,6323,JOHN,S,KAMIS,30000.00,1770852937,CONSUMER DATA INDUSTRY ASSOCIATION,10/14/2019
3005851665,04/01/2018,06/30/2018,3740,MICHAEL,J,KASPER,3000.00,3346252479,ACADEMY FOR URBAN SCHOOL LEADERSHIP,10/11/2018
2527532693,07/01/2016,09/30/2016,3925,JAMES,J,BANKS,500.00,1818118325,1211 W WEBSTER LLC C/O THAD WONG,10/20/2016
914820680,07/01/2017,09/30/2017,3744,TIMOTHY,J,DART,1250.00,1705478709,STERLING BAY COMPANIES,12/08/2017
1854486091,04/01/2014,06/30/2014,4202,KATRIINA,,MCGUIRE,1000.00,1615586693,K. HOVANIAN HOMES,09/19/2014
418050379,01/01/2023,03/31/2023,24814,MICHAEL,L,REEVER,4019.00,503063909,JOHNSON & JOHNSON,04/20/2023
4133711765,04/01/2019,06/30/2019,20343,MICHAEL,,RUEMMLER,15000.00,1386618973,"AIRBNB, INC.",11/07/2019
3270724209,10/01/2023,12/31/2023,24884,JOSEPH,A,MOORE,15000.00,747544725,HISPANIC HOUSING DEVELOPMENT CORPORATION,01/14/2024
186090300,07/01/2019,09/30/2019,8301,JAMES,L,OAKLEY,6380.00,3040050462,"POONJA, ALI & FAISAL",10/17/2019
2695519425,01/01/2015,03/31/2015,3740,MICHAEL,J,KASPER,18000.00,3970702751,DELL,10/09/2015
