EXPENDITURE_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,ACTION,AMOUNT,EXPENDITURE_DATE,PURPOSE,RECIPIENT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
4064778357,01/01/2014,03/31/2014,5861,THOMAS,S,MOORE,FILING FEE,525.00,02/17/2014,FILING FEE,CITY OF CHICAGO,3652084897,"VANCE, BYRON",01/12/2015
262351408,01/01/2017,03/31/2017,15261,FRANK,C,BOSCO,MEETING WITH CHICAGO POLICE AND AIR MASK,257.00,02/10/2017,HOTEL/PARKING/TAXES,HOTEL INDIGO 1244 N DEARBORN CHICAGO,1570551163,THERMO FISHER SCIENTIFIC,04/20/2017
1657478644,07/01/2014,09/30/2014,10821,JAMES,R,WATSON,OPPOSE E15 MANDATE,252.00,08/28/2014,MILEAGE,JIM WATSON,2781429364,AMERICAN PETROLEUM INSTITUTE,10/17/2014
608605413,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,11/22/2016,FILING FEE,CITY OF CHICAGO,2880128981,"FIXLER, JONATHON",01/17/2017
1227129612,10/01/2014,12/31/2014,5861,THOMAS,S,MOORE,FILING FEE,1025.00,12/16/2014,F,CITY OF CHICAGO,2559589432,"GIBBONS, THOMAS",01/12/2015
451937479,04/01/2016,06/30/2016,14001,MARCO,,MCCOTTRY,CALL CAMPAIGN,11914.50,06/02/2016,ADVERTISEMENT,"MOUTHPIECE COMMUNICATIONS  2216 E. MICHGAN AVENUE  LANSING, MI 48912",1735792281,"UBER TECHNOLOGIES, INC.",03/01/2017
1106686677,07/01/2016,09/30/2016,14301,MICHAEL,T,DEBONVILLE,ALLOW FOR FREE-FLOATING CARSHARING,483.70,09/03/2016,HOTEL,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3251800802,"CAR2GO N.A., LLC",10/14/2016
4075589946,07/01/2014,09/30/2014,5361,JAY,,BEASLEY,PROMOTE CONSTELLATION ENERGY AND ITS BUSINESS PLANS FOR CHICAGO.,1137.78,08/25/2014,AIRFARE,UNITED AIRLINES,2937688769,CONSTELLATION ENERGY GROUP,10/17/2014
1020821164,04/01/2014,06/30/2014,5361,JAY,,BEASLEY,PROMOTE CONSTELLATION ENERGY AND ITS BUSINESS PLANS FOR CHICAGO.,258.30,05/01/2014,PRINTING COSTS,FEDEX,2937688769,CONSTELLATION ENERGY GROUP,07/17/2014
3692594597,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,12/17/2019,FILING FEE,CITY OF CHICAGO,632833117,"HOLLIS, GUY",01/06/2020
4115486006,01/01/2019,03/31/2019,3788,JEAN-FRANCOIS,,DECAUX,ATTEND MEETING IN CHICAGO,500.00,03/13/2019,MEETING WITH MAYOR EMANUEL,JEAN-FRANCOIS DECAUX - CHAIRMAN,1627091246,JCDECAUX SA,04/12/2019
3378710222,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1050.00,10/25/2017,FILING FEE,CITY OF CHICAGO,3372111835,"MOODY, ROMAREZ",12/21/2017
1764473543,04/01/2019,06/30/2019,5861,THOMAS,S,MOORE,VARIATION,525.00,04/09/2019,FILING FEE,CITY OF CHICAGO,3647188595,CATHOLIC BISHOP OF CHICAGO,09/30/2019
2954750783,01/01/2017,03/31/2017,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,02/28/2017,FILING FEE,CITY OF CHICAGO,1561249970,KENNETH MOORE,06/29/2017
1095322451,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,03/10/2016,FILING FEE,CITY OF CHICAGO,1911893145,"KERIBAR, ALAN",01/12/2017
1728325967,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,12/09/2016,FILING FEE,CITY OF CHICAGO,853007077,PEERLESS REAL ESTATE DEVELOPMENT LLC,01/16/2017
289382611,04/01/2015,06/30/2015,6164,GABRIELLE,,BRUSSEL,IMPLEMENTATION OF THE CITY DIGITAL NETWORK,1161.45,04/08/2015,TRAVEL TO/FROM CHICAGO FOR CITY DIGITAL NETWORK,"DELTA, WESTIN, WICKER PARK@ORD, BENNY'S CHOP HOUSE, TAXIES - NATURE OF BUSINESS: TRAVEL",2349450331,"INTERSTATE JCDECAUX, LLC",07/06/2015
2120079655,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,500.00,01/02/2016,FILING FEE,CITY OF CHICAGO,2295019243,OLD TOWN WIELAND LLC,10/13/2016
3312849817,01/01/2014,03/31/2014,3959,B. JOHN,,BISIO,SITING OF NEW STORES AND REPUTATION ADVOCACY,25000.00,02/03/2014,PUBLIC AFFAIRS/GRASSROOTS RETAINER,"SERAFIN & ASSOCIATES, INC. 409 WEST HURON STREET, SUITE 600, CHICAGO, IL 60654-- COMMUNICATIONS FIRM",1258484110,"WAL-MART STORES, INC.",04/15/2014
530639226,01/01/2016,03/31/2016,14262,ALEXANDRIA,,MARUSKA,LEGISLATIVE TECH. OPPORTUNITY,250.00,03/17/2016,LODGING,SOFITEL CHCIAGO WATER TOWER,1043509590,ACCELA,04/19/2016
2689169349,10/01/2014,12/31/2014,5361,JAY,,BEASLEY,CITY OF CHICAGO PRESENTATION,313.12,11/18/2014,HOTEL,HILTON HOTELS,2937688769,CONSTELLATION ENERGY GROUP,01/16/2015
2295430971,07/01/2019,09/30/2019,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,403.00,09/17/2019,ON SITE COORDINATION MEETING FOR BUILDING SITE #3 BY THE CERMAK PUMPING STATION,"CDWM (JAVIER CEBALLOS, ALBERT WTORKOWSKI)",309905940,"INTERSTATE JC DECAUX, LLC",09/30/2019
2633933513,01/01/2014,03/31/2014,7381,ALLEN,,SHUTT,PHOTO ENFORCEMENT PROGRAM,274.00,01/23/2014,AIRFARE,"SOUTHWEST AIRLINES - P.O. BOX 36647-1CR  DALLAS, TX  75235",4117277579,"XEROX BUSINESS SERVICES, LLC",04/09/2014
3531578308,10/01/2014,12/31/2014,11281,RENEE,,WADSWORTH,FLIGHT TO CHICAGO TO MEET WITH ALDERMEN,766.20,12/01/2014,FLIGHT TO CHICAGO FROM DC,SOUTHWEST AIRLINES,3577397994,ALLIANCE OF AUTOMOBILE MANUFACTURERS,01/09/2015
424929585,10/01/2017,12/31/2017,5861,THOMAS,S,MOORE,VARIANCE,1025.00,10/24/2017,FILING FEE,CITY OF CHICAGO,1244647801,SWAN PROPERTIES,12/20/2017
3454963302,01/01/2014,03/31/2014,6164,GABRIELLE,,BRUSSEL,IMPLEMENTATION OF THE CITY DIGITAL NETWORK,967.00,01/22/2014,TRAVEL TO CHICAGO FOR CITY DIGITAL NETWORK,DELTA AIRLINES/TAXI RE AIRPORT,2349450331,"INTERSTATE JCDECAUX, LLC",04/04/2014
2664760791,04/01/2019,06/30/2019,22203,JIM,,LAZARSKI,RED LIGHT CAMERA PROGRAM MEETINGS,626.07,05/01/2019,AIRFARE,"SOUTHWEST AIRLINES, 2702 LOVE FIELD DRIVE, DALLAS, TX  75235",413645007,CONDUENT INCORPORATED,07/19/2019
4100638709,01/01/2019,03/31/2019,5861,THOMAS,S,MOORE,FILING FEE,500.00,03/20/2019,VARIATION,CITY OF CHICAGO,3085321925,"ANDERSON, FREDERICK",09/30/2019
2831708329,01/01/2016,03/31/2016,5825,JONATHAN,D,PERMAN,MONITOR IMPLEMENTATION OF PLASTIC BAG BAN,1250.00,03/31/2016,LOBBYING,"THE PERMAN GROUP, 1904 WEST NEWPORT AVENUE, CHICAGO, IL 60657, PUBLIC AFFAIRS COMPANY",3208663911,AMERICAN PROGRESSIVE BAG ALLIANCE,04/07/2016
1608368068,04/01/2016,06/30/2016,14001,MARCO,,MCCOTTRY,PRINT AD,5254.20,06/08/2016,ADVERTISEMENT,CHICAGO DEFENDER  4445 S. DR. MARTIN KING JR. DRIVE  CHICAGO IL 60653,1735792281,"UBER TECHNOLOGIES, INC.",03/01/2017
252676452,07/01/2014,09/30/2014,10821,JAMES,R,WATSON,OPPOSE E15 MANDATE,2056.60,09/10/2014,LODGING,HILTON,2781429364,AMERICAN PETROLEUM INSTITUTE,10/17/2014
1258951159,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,ZONING MAP AMENDMENT,1050.00,10/22/2019,FILING FEE,CITY OF CHICAGO,3186037104,"HODES, ANTHONY",01/06/2020
3346863071,10/01/2014,12/31/2014,5361,JAY,,BEASLEY,CITY OF CHICAGO PRESENTATION,394.77,10/01/2014,HOTEL,HILTON HOTELS,2937688769,CONSTELLATION ENERGY GROUP,01/16/2015
2272492036,07/01/2024,09/30/2024,29521,DAVID,A,BONOMA,CALLS AND MEETINGS REGARDING COLLECTION SERVICES PROVIDED TO CITY,2000.00,08/16/2024,LOBBYIST SERVICES,POINT OF DIFFERENCE STRATEGIES,1559230379,"LINEBARGER GOGGAN BLAIR & SAMPSON, LLP",10/03/2024
907175994,01/01/2014,03/31/2014,9161,JEFF,,SCHOEPKE,CHANGES SOUGHT TO PROPOSED RULES RELATING TO BULK MATERIALS HANDLING.,299.68,02/06/2014,HOTEL FOR MEETING WITH CHICAGO PUBLIC HEALTH DEPT.,"THE WIT-A DOUBLETREE HOTEL/ 201 N. STATE ST., CHICAGO, IL/HOTEL SERVICES.",4066986617,"KOCH COMPANIES PUBLIC SECTOR, LLC AND AFFILIATES",04/09/2014
1969597569,04/01/2014,06/30/2014,6221,LARS,,SKUGSTAD,IMPLEMENTATION MEETING FOR CITY CONTRACT,1025.00,06/02/2014,TRANSPORTATION,"UNITED AIRLINES, 77 WACKER DRIVE, CHICAGO, IL 60601, AIRLINE",321705281,"INTERSTATE JCDECAUX, LLC",07/07/2014
3728782618,01/01/2015,03/31/2015,4228,NEAL,H,ATTERMANN,DEBT REFINANCING - O'HARE AIRPORT,263.06,03/25/2015,CAR SERVICE,"EXCEL WORLDWIDE, INC. 45 KNOLLWOOD ROAD, ELMSFORD, NY  10523, CAR TRAVEL",709492975,CITIGROUP GLOBAL MARKETS INC.,04/17/2015
863530758,01/01/2014,03/31/2014,4228,NEAL,H,ATTERMANN,ADMINISTRATIVE/LEGISLATIVE--MUNICIPAL BOND ISSUES.,479.75,03/20/2014,ROUND TRIP AIRFARE,"DELTA AIRLINES; ATLANTA, GEORGIA; AIRLINE",344985367,CITIGROUP GLOBAL MARKETS INC.,04/16/2014
3990056833,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,11/08/2016,FILING FEE,CITY OF CHICAGO,791661899,"BARRETT, MICHAEL",01/16/2017
1441135319,04/01/2018,06/30/2018,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,05/10/2018,FILING FEE,CITY OF CHICAGO,690687816,"PIETRZYK, JAREK",10/05/2018
3837571622,07/01/2015,09/30/2015,3895,JAMES,W,SULLIVAN,APPRENTICESHIP DISCUSSION,2073.26,07/29/2015,LEGISLATIVE LUNCH,"312 CHICAGO 136 NORTH LASALLE CHICAGO, IL 60602",1735332073,IIIFFC,11/02/2015
1057624288,04/01/2019,06/30/2019,22203,JIM,,LAZARSKI,RED LIGHT CAMERA PROGRAM MEETINGS,492.84,04/25/2019,LODGING,"HILTON, 720 S MICHIGAN AVE, CHICAGO, IL 60605",413645007,CONDUENT INCORPORATED,07/19/2019
3568020550,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,VARIATION,525.00,12/30/2019,FILING FEE,CITY OF CHICAGO,3459827602,"KANG, FRANK",01/06/2020
2354848888,04/01/2015,06/30/2015,5825,JONATHAN,D,PERMAN,MONITORING IMPLEMENTATION OF PLASTIC BAG BAN ORDINANCE,1250.00,05/31/2015,LOBBYING,"THE PERMAN GROUP, 1904 WEST NEWPORT AVENUE, CHICAGO, IL 60657",3208663911,AMERICAN PROGRESSIVE BAG ALLIANCE,07/13/2015
959035963,04/01/2016,06/30/2016,4228,NEAL,H,ATTERMANN,SOLICITING BOND BUSINESS,283.89,06/10/2016,LODGING,"FOUR SEASONS HOTEL, 120 EAST DELAWARE PLACE CHICAGO, IL 60611",344985367,CITIGROUP GLOBAL MARKETS INC.,07/19/2016
1369684356,10/01/2016,12/31/2016,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 5624 W. ROOSEVELT RD.,300.00,12/07/2016,ZONING SEARCH,"PROPERTY INSIGHT, 1 N. LASALLE ST., SUITE 500, CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,12/29/2016
4291130386,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,500.00,02/01/2016,FILNG FEE,CITY OF CHICAGO,3077397223,DENNY DEVELOPMENT LLC,01/12/2017
904299406,04/01/2019,06/30/2019,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,04/09/2019,FILING FEET,CITY OF CHICAGO,3967312323,"JOHNS, SARA",09/30/2019
232153656,01/01/2014,03/31/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,978.00,02/17/2014,REVIEW OF NEXT BUS LED SIGNS PROJECT,"HEMA SUNDARAM, JOHN FLYNN",1671164904,"JCDECAUX NORTH AMERICA, INC",04/01/2014
1827579776,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,1000.00,03/01/2016,FILING FEE,CITY OF CHICAGO,1348330613,SPANCIL HILL DEVELOPMENT LLC,10/13/2016
668553522,01/01/2016,03/31/2016,5861,THOMAS,S,MOORE,FILING FEE,500.00,02/01/2016,FILING FEE,CITY OF CHICAGO,3801699962,GXSR LLC,01/12/2017
1182425605,04/01/2017,06/30/2017,5861,THOMAS,S,MOORE,VARIANCE,525.00,06/23/2017,FILING FEE,CITY OF CHICAGO,2781539728,ALEX ABELL,09/28/2017
3167057031,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,12/14/2016,FILING FEE,CITY OF CHICAGO,3457629203,"FENCIK, GARY",01/16/2017
2127048266,10/01/2015,12/31/2015,13361,MICHAEL,,ALLEN,MEETINGS WITH CLIENT,690.00,11/20/2015,AIRFARE FOR TRAVELING TO CHICAGO,SOUTHWEST AIRLINE,2292850241,ROSECRANCE HEALTH NETWORK,01/19/2016
184327737,07/01/2015,09/30/2015,5861,THOMAS,S,MOORE,FILING FEE,500.00,07/06/2015,FILING FEE,CITY OF CHICAGO,1900161642,1243 W HENDERSON LLC,11/30/2015
1447758023,07/01/2016,09/30/2016,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 2315 W. OGDEN AVE.,1025.00,07/27/2016,APPLICATION FEE,"CITY OF CHICAGO, DEPARTMENT OF REVENUE, 121 N. LASALLE ST., CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,12/29/2016
3323642426,10/01/2019,12/31/2019,22203,JIM,,LAZARSKI,RED LIGHT CAMERA MEETINGS,320.36,12/10/2019,AIRFARE,"SOUTHWEST AIRLINES, 2702 LOVE FIELD DRIVE DALLAS, TEXAS 75235",413645007,CONDUENT INCORPORATED,01/17/2020
4169904324,01/01/2014,03/31/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,978.00,02/20/2014,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM)",2349450331,"INTERSTATE JCDECAUX, LLC",04/01/2014
2880782619,01/01/2016,03/31/2016,14183,GEORGE,A,ZAKEM,ADMINISTRATIVE-APPROVAL OF CHANGE IN CONTROL FOR PARKING CONCESSION AGREEMENT,420.02,03/01/2016,FLIGHT TORONTO TO CHICAGO,"PORTER FBO LIMITED, BILLY BISHOP TORONTO CITY AIRPORT, ONTARIO, M5V 1A1, CANADA",2789498003,NORTHLEAF CAPITAL PARTNERS (CANADA) LTD,04/18/2016
2209777204,01/01/2018,03/31/2018,5861,THOMAS,S,MOORE,2 VARIANCES,1025.00,01/29/2018,FILING FEE,CITY OF CHICAGO,3862943868,CLOUD PROPERTY MANAGEMENT LLC,11/27/2018
1743071799,04/01/2019,06/30/2019,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,06/27/2019,FILING FEE,CITY OF CHICAGO,3964896163,"KLEMM, JONATHAN",12/30/2019
69768142,07/01/2017,09/30/2017,16921,STEPHEN,,JOHNSON,LODGING,451.92,08/09/2017,LODGING,THE LANGHAM CHICAGO,2148425495,AMERICAN AIRLINES,10/11/2017
1932565175,07/01/2017,09/30/2017,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 6430 S. CICERO AVE.,1025.00,08/01/2017,FILING FEE,"CITY OF CHICAGO, DEPARTMENT OF REVENUE, 121 N. LASALLE ST., CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,09/29/2017
4229077372,07/01/2014,09/30/2014,5361,JAY,,BEASLEY,PROMOTE CONSTELLATION ENERGY AND ITS BUSINESS PLANS FOR CHICAGO.,1137.78,08/29/2014,AIRFARE,UNITED AIRLINES,2937688769,CONSTELLATION ENERGY GROUP,10/17/2014
2091019960,01/01/2018,03/31/2018,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,01/03/2018,FILING FEE,CITY OF CHICAGO,2558443295,KENMORE ESTATES LLC,11/27/2018
3619641636,01/01/2017,03/31/2017,5861,THOMAS,S,MOORE,VARIANCE,550.00,03/09/2017,F,CITY OF CHICAGO,3785840670,"ABRAMS, RON",06/29/2017
3345340149,01/01/2018,03/31/2018,14301,MICHAEL,T,DEBONVILLE,ORDINANCE FOR FREE-FLOATING CARSHARING,752.40,03/17/2018,FLIGHT,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3206749539,"CAR2GO N.A., LLC",10/16/2018
3460456487,07/01/2015,09/30/2015,10821,JAMES,R,WATSON,OPPOSE E15 MANDATE,814.08,07/14/2015,LODGING,EMBASSY SUITES,3617168447,ILLINOIS PETROLEUM COUNCIL,10/05/2015
3375205664,07/01/2014,09/30/2014,5861,THOMAS,S,MOORE,ZONING,525.00,09/22/2014,FILING FEE,CITY OF CHICAGO,1383101844,LONGFORD CONSTRUCTION INC,01/12/2015
4086638539,10/01/2018,12/31/2018,5861,THOMAS,S,MOORE,FILING FEE,525.00,11/27/2018,APPLICATION FEE,CITY OF CHICAGO,315053376,TOUHY CLARK CONDO ASSOCIATION,01/04/2019
1051729132,04/01/2015,06/30/2015,5861,THOMAS,S,MOORE,FILING FEE,500.00,04/01/2015,FILING FEE,CITY OF CHICAGO,3560615261,"PULTZ, JOSEPH",11/30/2015
2866937550,01/01/2018,03/31/2018,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,02/15/2018,FILING FEE,CITY OF CHICAGO,3414729733,"CEPES, BAMIR",10/05/2018
1862098532,04/01/2014,06/30/2014,4110,WILLIAM,K,THOMPSON,MEETING,1027.00,06/26/2014,FLIGHT,UNITED,2983643587,RAYMOND JAMES,07/22/2014
2553038117,01/01/2014,03/31/2014,3786,EURIAH,X,BENNETT,AIR TRAVEL,308.00,03/13/2014,INTRODUCTION,"AIRLINE, SOUTHWEST",152708578,"RAYMOND JAMES & ASSOC., INC.",04/16/2014
2983648257,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,03/02/2016,FILING FEE,CITY OF CHICAGO,2326999749,LIONSTONE LLC SERIES 2019,10/13/2016
825160972,01/01/2014,03/31/2014,3959,B. JOHN,,BISIO,PROMOTE WAL-MART IN CHICAGO,704.00,03/04/2014,AIRFARE,AMERICAN AIRLINES,1258484110,"WAL-MART STORES, INC.",04/15/2014
1195738946,07/01/2019,09/30/2019,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,10/17/2019,FILING FEE,CITY OF CHICAGO,1935337969,"PERRY, DAMION",12/30/2019
1600198837,04/01/2018,06/30/2018,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,04/09/2018,FILING FEE,CITY OF CHICAGO,3152785063,"DIAZ, EDITH",10/05/2018
3766966136,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,04/06/2016,FILING FEE,CITY OF CHICAGO,1128944487,"SMALL, JONATHAN",10/13/2016
2601025975,04/01/2015,06/30/2015,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,571.00,04/23/2015,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM), MAYOR�S OFFICE (CLAUDIA CHAVEZ)",2349450331,"INTERSTATE JCDECAUX, LLC",07/01/2015
601643406,04/01/2015,06/30/2015,5861,THOMAS,S,MOORE,FILING FEE,500.00,05/18/2015,FILING FEE,CITY OF CHICAGO,3384800432,"WILLIAMS, TRACY",11/30/2015
2783137546,10/01/2014,12/31/2014,6203,JOHN,,FOSTER,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,2525.36,10/30/2014,CITY DIGITAL NETWORK PROGRAM IMPLEMENTATION MEETINGS,TRAVEL EXPENSES,2349450331,"INTERSTATE JCDECAUX, LLC",01/19/2015
4283898402,04/01/2014,06/30/2014,3951,PAUL,A,KOLPAK,ZONING AMENDMENT,1025.00,06/25/2014,ZONING APPLICATION,CITY OF CHICAGO,207930895,"DOYLE, THOMAS (HILLOCK)",07/18/2014
2624928369,07/01/2017,09/30/2017,19185,ERIN,,WAITZ,LOBBYING REGISTRATION,350.00,07/14/2017,LOBBYING REGISTRATION,"CHICAGO BOARD OF ETHICS, 740 N SEDGWICK, SUITE 500, CHICAGO, IL 60654",4135737649,"MOBILITIE, LLC",10/19/2017
2379870876,10/01/2014,12/31/2014,5825,JONATHAN,D,PERMAN,MODIFICATION OF PLASTIC BAG ORDINANCE,1250.00,10/31/2014,ADVOCACY AND MONITORING,"THE PERMAN GROUP, 1904 WEST NEWPORT AVE., CHICAGO, IL 60657",1386010297,AMERICAN PROGRESSIVE BAG ALLIANCE,01/19/2015
490795897,04/01/2019,06/30/2019,5861,THOMAS,S,MOORE,VARIATION,525.00,06/14/2019,FILING FEE,CITY OF CHICAGO,831772468,"PETERCHAK, JOSEPH",12/30/2019
1556116209,10/01/2018,12/31/2018,22781,CAROLINE,,SAMPONARO,MEETING RE: BIKESHARE IMPROVEMENTS,632.40,10/09/2018,AIRFARE,DELTA AIRLINES,3840922667,"LYFT, INC.",01/18/2019
1897285546,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,VARIATION,525.00,12/02/2019,FILING FEE,CITY OF CHICAGO,3817761587,"BRICKHOUSE, WILLIE",01/06/2020
874739823,10/01/2015,12/31/2015,4195,TIMOTHY,K.,HINCHMAN,SPECIAL USE FOR 4038 W. BELMONT AVE.,1025.00,12/21/2015,APPLICATION FEE,"CITY OF CHICAGO, DEPARTMENT OF REVENUE, 121 N. LASALLE ST., CHICAGO, IL 60602",2417311969,MCDONALD'S CORPORATION,01/05/2016
245542747,10/01/2016,12/31/2016,14042,TRACEY,,HESTER,LIQUOR LICENSE FOR HYDE PARK,276.00,11/09/2016,AIRFARE,DELTA AIRLINES,615118324,TARGET CORPORATION,01/17/2017
3934767727,01/01/2018,03/31/2018,14301,MICHAEL,T,DEBONVILLE,ORDINANCE FOR FREE-FLOATING CARSHARING,262.98,03/23/2018,HOTEL,"MIKE DEBONVILLE, 1717 WEST 6TH STREET, SUITE 425, AUSTIN, TX 78703, CARSHARING",3206749539,"CAR2GO N.A., LLC",10/16/2018
616057145,04/01/2016,06/30/2016,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,06/06/2016,FILING FEE,CITY OF CHICAGO,3727358197,"JIANG, BING",01/12/2017
867671834,04/01/2019,06/30/2019,9082,JOSEPH,E,PILEWSKI,SCHEDULING MEETING WITH ALDERMAN,300.00,06/27/2019,PAY SUBCONTRACTOR,"VINCENT R. WILLIAMS & ASSOCIATES, P.C. 804 PHILLIPPA ST., HINSDALE, IL60521",319941043,CHICAGO AND MIDWEST REGIONAL JOINT BOARD - WORKERS UNITED,11/01/2019
4083587571,10/01/2014,12/31/2014,5361,JAY,,BEASLEY,CITY OF CHICAGO PRESENTATION,854.49,12/11/2014,COPYING/PRINTING/DRAFTING,FEDEX OFFICE,2937688769,CONSTELLATION ENERGY GROUP,01/16/2015
87098167,07/01/2014,09/30/2014,3900,NICOLAS,,CLOCHARD-BOSSUET,TRAVELS AND MEALS FOR SELF,779.00,07/17/2014,WEEKLY MEETING CHICAGO DIGITAL NETWORK,"CFO TEAM (LUCIEN CARTER, COLLEEN STONE), CDOT (MAUREEN WEST), DPT. OF BUILDINGS (MATT BEAUDET), HOUSING/ZONING DPT. (VICKIE LOZANO), LEGAL (KAREN BIELARZ), 2FM (JENNIFER MUSS), OEMC (ANNA STATHAM), MAYOR�S OFFICE (CLAUDIA CHAVEZ)",2349450331,"INTERSTATE JCDECAUX, LLC",10/04/2014
335745719,10/01/2016,12/31/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,08/23/2016,FILING FEE,CITY OF CHICAGO,391525492,"MCCARRON, DAN",01/16/2017
2857099313,07/01/2019,09/30/2019,5861,THOMAS,S,MOORE,SPECIAL USE,1025.00,09/17/2019,FILING FEE,CITY OF CHICAGO,3647683838,"KRISTOPIK, GREGORY",12/30/2019
154064572,04/01/2015,06/30/2015,5861,THOMAS,S,MOORE,FILING FEE,1000.00,04/01/2015,FILING FEE,CITY OF CHICAGO,1671800352,ABERDEEN DEVELOPMENT,11/30/2015
3000201509,07/01/2015,09/30/2015,5825,JONATHAN,D,PERMAN,MODIFY PLASTIC BAG ORDINANCE,1250.00,08/31/2015,LOBBYING,"AMERICAN PROGRESSIVE BAG ALLIANCE, 1425 K STREET, N.W., WASHINGTON, D.C., 20005",3208663911,AMERICAN PROGRESSIVE BAG ALLIANCE,10/20/2015
1264338488,04/01/2018,06/30/2018,5861,THOMAS,S,MOORE,VARIATION,525.00,05/29/2018,FILING FEE,CITY OF CHICAGO,3848535416,"SCHUR, BETZALEL",10/05/2018
2067557342,10/01/2016,12/31/2016,3826,THOM,M,SERAFIN,LIQUOR MORITORIUM LIFT,892.58,10/31/2016,PRINTING,"GAMMA PHOTO, 222 NORTH DESPLAINES, CHICAGO, IL 60661",2002240735,"WALMART STORES, INC.",01/25/2017
1131277677,04/01/2017,06/30/2017,5861,THOMAS,S,MOORE,ZONING CHANGE,1025.00,04/05/2017,FILING FEE,CITY OF CHICAGO,3834979200,JAMIE RODRIGUEZ,07/18/2017
2010173483,10/01/2019,12/31/2019,5861,THOMAS,S,MOORE,ADMINISTRATIVE ADJUSTMENT,500.00,10/02/2019,FILING FEE,CITY OF CHICAGO,4172146709,"KLINGER, ROBERT T.",01/07/2020
3163966206,10/01/2019,12/31/2019,16202,STACEY,,KODAK,CONTRACT ADMINISTRATION,750.00,10/07/2019,FLIGHT,UNITED AIRLINES,1329016318,"JCDECAUX AIRPORT CHICAGO, LLC",01/16/2020
3357941500,07/01/2016,09/30/2016,5861,THOMAS,S,MOORE,VARIANCE,525.00,09/30/2016,FILING FEE,CITY OF CHICAGO,1323277831,"SZURA, SABINA",01/12/2017
