Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2018,5107,20947,31801,MR.,MARLOW,H.,COLVIN,,COMED,COMED
2017,3962,18621,34283,MR.,CHRIS,A,LEACH,,AKERMAN LLP,THE HOWARD HUGHES CORPORATION
2015,9081,10065,25161,MR.,G. A.,,FINCH,,"HOOGENDOORN & TALBOT, LLP",SAINT GERMAIN FOUNDATION
2014,4094,4456,18721,MS.,DANIELLE,,CASSEL,,VEDDER PRICE PC,LAKE PARK ENTERTAINMENT LLC
2016,5363,13526,28303,,DAVID,,FEIN,,"EXELON GENERATION COMPANY, LLC","EXELON GENERATION COMPANY, LLC"
2015,4193,7586,26561,MR.,JOHN,F,DUNN,,MCGUIREWOODS CONSULTING,LUXE VALET
2020,24717,25039,47591,MR.,MARTIN,J,CERNY,,HOUSING PLUS NFP,HOUSING PLUS NFP
2017,9481,12064,34925,MRS.,KATHERINE,,JAHNKE-DALE,,DLA PIPER LLP (US),BRIDGFORD FOODS
2019,15081,21003,46549,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),"INNOVATIVE MARKETS, INC."
2017,19001,4281,24629,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,VALENTIN DARABAN C/O KEEPER DEVELOPMENT INC.
2018,10921,11521,45042,,WILLIAM,,O'DONAGHUE,,"DALEY AND GEORGES, LTD.","SPARE TIME, INC."
2018,9601,4107,40321,MR.,ROGER,H,BICKEL,,FREEBORN & PETERS LLP,MERCK SHARP & DOHME CORP.
2016,4035,13821,28601,MR.,RICHARD,E,KOLMAN,,U.S. BANK NATIONAL ASSOCIATION,"US BANCORP INVESTMENTS, INC."
2014,4343,10502,22723,,PATRICK,D,THOMPSON,,"BURKE, WARREN, MACKAY & SERRITELLA, P.C.",PANCAL OPPORTUNITY LLC
2014,4055,6541,16823,MS.,ANN,T,MORONEY,,"JOHNSON RESEARCH GROUP, INC.","HALSTED PERSHING MORGAN, LLC"
2016,3811,4166,11764,,VICTOR,,ROBERSON,,"GOVERNMENTAL - BUSINESS CONSULTING GROUP, LLC","AMERICASH LOANS, LLC"
2018,4062,16321,28890,MR.,SAM,,BALARK,,AT&T ILLINOIS,AT&T ILLINOIS
2015,11341,11881,24164,MS.,MARY,M,STREETT,,BP CORPORATION NORTH AMERICA INC.,BP CORPORATION NORTH AMERICA INC.
2016,3753,12642,21962,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",PROPERTY MARKET GROUP
2014,3744,7569,16936,MR.,TIMOTHY,J,DART,,NICOLAY & DART LLC,"WAL-MART STORES, INC."
2017,15682,16501,21201,MR.,TIMOTHY,,BARBERA,,RICE FINANCIAL PRODUCTS COMPANY,RICE FINANCIAL PRODUCTS COMPANY
2017,19441,4844,24981,MR.,CHRISTOPHER,,ROTH,,"JONES LANG LASALLE AMERICAS, INC",JONES LANG LASALLE
2020,16101,16021,45882,MR.,CORY,J,HOHS,,"HAAS, INC.",ZACHARY WILLIAMS
2018,3753,22801,39501,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","931 WEST 19, LLC"
2015,4177,4298,17260,MR.,STEPHEN,B,FRIEDMAN,,S.B. FRIEDMAN & CO.,EDGEWATER MEDICAL CENTER
2016,5861,13541,32648,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","MCCARRON, DAN"
2018,22741,5941,34361,MR.,DAVID,,CUSHING,,CROWN CASTLE USA,CROWN CASTLE NG CENTRAL LLC
2019,4348,10922,26102,MR.,WILLIAM,JP,BANKS,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.","THORNTONS, INC."
2016,5861,13541,29143,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","DETZEL, DENIS"
2020,15081,21040,46926,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),"CONVEXITY PROPERTIES, LLC"
2017,11701,11521,26103,MR.,MICHAEL,,SYNOWIECKI,,"DALEY AND GEORGES, LTD.",WISCONSIN ENERGY CORPORATION
2017,4316,4384,41297,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,CITY LIT BOOKS
2016,5861,13541,31468,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","PLASENCIA, SANDRA"
2019,4180,23624,43681,MR.,ROBERT,L,GAMRATH,III,"BURKE WARREN MACKAY & SERRITELLA, P.C.","SECOND CHURCH OF CHRIST, SCIENTIST"
2019,18181,24481,47298,MR.,JOHN,R,DALEY,,DALEY STRATEGY GROUP,ACREAGE HOLDINGS
2020,3753,23665,47189,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",SKY RIVER LLC
2014,6524,6861,19781,MR.,ALLEN,F,JOHNSON,,MACROSTIE HISTORIC ADVISORS LLC,INTEGRATED MOTOR CLUB LLC
2015,3938,12084,24577,MR.,JOHN,,GUST,,JEFFERIES LLC,JEFFERIES LLC
2017,19941,20361,40942,MISS,JOSEPH,,BISCEGLIA,,JENNER & BLOCK LLP,MIDWAY MOTEL PARTNERSHIP
2019,5861,23601,47091,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","LLAMEDO, LAURA"
2017,18822,4543,39121,MR.,JOHN,A,ESCOBAR,,TRISTAN & CERVANTES,RIOT FEST CORPORATION
2016,4273,4384,28764,MR.,JACK,L,PARRINO,ESQ,THOMPSON COBURN LLP,BRAD BEGLE
2015,3911,12001,24535,MS.,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC","TERRACO, INC"
2019,20543,23121,41866,MS.,KATHY,,THOMPSON,,CIBC,CIBC
2014,3985,4342,11917,MR.,PAUL,,ROSENFELD,,"GOVERNMENT NAVIGATION GROUP, INC",CASH AMERICA INTERNATIONAL
2017,3962,12111,28043,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.",ZRG-CVI LAKESHORE MARINE DR. LLC
2016,4202,4384,26145,MS.,KATRIINA,,MCGUIRE,ESQ.,THOMPSON COBURN LLP,NEW CHINATOWN REAL ESTATE
2017,4010,12064,37544,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),SMART GOLF FITNESS
2020,4069,15081,39741,MR.,STEVEN,D,FRIEDLAND,,"APPLEGATE & THORNE-THOMSEN, PC","HEARTLAND HOUSING, INC."
2017,4165,4100,15682,MR.,LEWIS,,GREENBAUM,,KATTEN MUCHIN ROSENMAN LLP,CITY OF CHICAGO
2018,6104,12085,39381,MR.,LAWRENCE,S.,ADELSON,,"CHICO & NUNES, P.C.",MILLER-VALENTINE GROUP
2017,10741,14001,28697,MS.,EVA-DINA,,DELGADO,,THE PEOPLES GAS LIGHT AND COKE COMPANY,THE PEOPLES GAS LIGHT AND COKE COMPANY
2019,9621,21085,46608,,MICHAEL,,EZGUR,,"ACOSTA EZGUR, LLC","LAKE STREET LOFTS, LLC"
2019,13282,21053,22701,,MADELEINE,R,HILL,,MADELEINE R HILL,WIRTZ REALTY CORPORATION
2018,6842,21821,12310,MR.,JOHN,J,GEORGE,,AKERMAN LLP,"M & R DEVELOPMENT, LLC"
2014,4182,4144,12184,MR.,JAMES,,RACHLIN,,BMO CAPITAL MARKETS GKST,BMO CAPITAL MARKETS GKST
2019,4068,7563,46882,MS.,DONNA,J,PUGH,,"FOLEY & LARDNER, LLP","MENU COLLECTIVE, LLC"
2014,4348,10922,17151,MR.,WILLIAM,JP,BANKS,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",MORGAH LLC
2014,4624,10362,18502,,WILLIAM,F,SMITH,,CORNERSTONE GOVERNMENT AFFAIRS,VISUAL PRO 360
2020,20543,23121,41867,MS.,KATHY,,THOMPSON,,CIBC,CIBC
2014,3847,10183,19481,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"AG-OCG 360 N. MICHIGAN, L.L.C."
2017,17005,17781,41806,MR.,RAYMOND,,TATUM,,RAYMOND TATUM,RAVENSWOOD MANOR IMPROVEMENT ASSOCIATION
2020,23923,15581,33221,,STEVE,,JOHNSON,,APPLE INC.,APPLE INC.
2016,6842,10482,26848,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",GIBSONS RESTAURANT GROUP
2016,5362,13526,28303,,KIM,R,WEAVER,,"EXELON GENERATION COMPANY, LLC","EXELON GENERATION COMPANY, LLC"
2020,21703,22102,43501,,"REGNER ""RAY""",,SUAREZ,,REGNER &#034;RAY&#034; SUAREZ,ARMITAGE PRODUCE
2019,3890,17222,45867,MS.,KATHLEEN,A,DUNCAN,,AKERMAN LLP,WHITECAP LOFTS LLC
2020,24737,17621,35002,,GERALYN,M,SNYDER,,SEIU LOCAL 1,SEIU LOCAL 1
2015,4007,4134,11703,MR.,JOHN,J,"KELLY, JR.",,"ALL-CIRCO, INC.","FAMILY GUIDANCE CENTERS, INC"
2016,5861,13541,34203,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","LYONS, ROBERT"
2020,14121,24345,35321,OTHER,O. KATE,,TRAGESSER,,"TAFT, STETTINIUS & HOLLISTER LLP",DISPOSALL WASTE SERVICES LLC
2014,3985,10961,20009,MR.,PAUL,,ROSENFELD,,"GOVERNMENT NAVIGATION GROUP, INC",HEALTH CARE SERVICE CORPORATION
2018,20282,10279,45850,MS.,MEAGHAN,E,O'CONNOR,,FOLEY & LARDNER LLP,ZELLER REALTY GROUP
2014,4249,8506,20963,MR.,PHILIP,B,ROONEY,JR,"MERRILL LYNCH, PIERCE, FENNER & SMITH INC.","MERRILL LYNCH, PIERCE, FENNER & SMITH, INC."
2017,3847,10183,24518,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,STEVEN MOLO
2018,14942,16802,39911,MR.,MATT,,SANCHEZ,,"REYES KURSON, LTD.","CENTURY DOCKS, LLC"
2014,3783,4138,21079,MR.,BRANDON,J,JOHNSON,,CHICAGO TEACHERS UNION,CHICAGO TEACHERS UNION
2016,3877,7561,17341,MR.,GYATA,M,KIMMONS,,"SERAFIN & ASSOCIATES, INC.",MONDELEZ GLOBAL LLC
2017,4246,16762,41260,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER,BIG OUTDOOR
2020,20801,24345,42141,MR.,KARL,,CAMILLUCCI,,"TAFT, STETTINIUS & HOLLISTER LLP",CITY BEVERAGE - ILLINOIS L.L.C.
2019,10582,21681,42641,MR.,BRADLEY,M,ADER,,"BURKE, WARREN, MACKAY & SERRITELLA, PC",AUTOCANADA
2016,6104,12085,30021,MR.,LAWRENCE,S.,ADELSON,,"CHICO & NUNES, P.C.",MICHAELS DEVELOPMENT COMPANY
2019,3752,4124,34304,MR.,MITCHELL,A,CARREL,,FREEBORN & PETERS LLP,CAREERBUILDER LLC
2019,18561,23621,41888,MS.,SYLVIA,C.,MICHAS,,TAFT STETTINIUS & HOLLISTER LLP,CHICAGO LIONS CHARITABLE ASSOCIATION
2014,3925,4281,22139,,JAMES,J,BANKS,,LAW OFFICES OF SAMUEL V.P.BANKS,AARON BILIGIN C/O RACINE JACKSON CORP.
2016,10902,11501,24674,MR.,MATTHEW,,BAKER,,POLARA ENGINEERING,POLARA ENGINEERING
2015,6842,12111,19169,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.","TAMVAKIS, GEORGE"
2015,4064,4425,27101,MR.,WILLIAM,M,FILAN,,WILLIAM FILAN LTD,RED BULL NORTH AMERICA
2019,4081,22641,12135,MR.,VICTOR,H,REYES,,"REYES KURSON, LTD.",REYES KURSON
2018,6842,21821,41098,MR.,JOHN,J,GEORGE,,AKERMAN LLP,1200 W. FULTON MARKET LLC
2017,4017,16621,20983,MR.,JOHN,M,MATTERN,,BMO HARRIS BANK NA,BMO HARRIS BANK NA
2015,3779,4134,12351,MR.,MICHAEL,,HOULIHAN,,"ALL-CIRCO, INC.",CHICAGO AUTOMOBILE TRADE ASSOCIATION
2018,19861,21085,41283,,XIMENA,,CASTRO,ESQ.,"ACOSTA EZGUR, LLC","SKY RIVER, LLC"
2014,3735,4090,12483,,MARK,J,FARY,,"INTERGOVERNMENTAL CONSULTING GROUP, INC","AETNA, INC."
2014,3753,4106,12104,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC",ULICH CHILDREN'S ADVANTAGE NETWORK
2016,12321,12581,19304,MS.,JENELLE,A,ALEXANDER,,RESOLUTE CONSULTING,"PERSHING SQUARE CAPITAL MANAGEMENT, L.P."
2015,11721,12281,23301,MS.,MARGARET,M,ANDERSON,,"FOX, SWIBEL, LEVIN & CARROLL, LLP","LMG2, LLC"
2019,3753,23665,47192,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","GENBAND MEDIA, LLC"
2015,3931,4287,17108,MR.,MICHAEL,S,LAUBE,,LAUBE CONSULTING GROUP LLC,HARLEM IRVING COMPANIES
2020,6825,22641,37361,,AMY,,KURSON,,"REYES KURSON, LTD.","JCDECAUX CHICAGO, LLC"
2018,12901,20761,41501,MS.,HOLLY,,COOPER,,CONDUENT INCORPORATED,CONDUENT INCORPORATED
2019,18181,16464,28044,MR.,JOHN,R,DALEY,,"REYES KURSON, LTD.",PORRITT GROUP LLC
2020,12261,10241,15804,,BRIAN,,WYNNE,,MORGAN STANLEY & CO.  LLC,MORGAN STANLEY & CO. LLC
2018,5861,12045,41347,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"TAYLOR, BRADFORD"
2018,4126,21049,12207,MR.,MICHAEL,A,ALVAREZ,,MICHAEL ALVAREZ,CHICAGOLAND CHAMBER OF COMMERCE
2016,3864,12085,23921,MS.,SYLVIA,C,MICHAS,,"CHICO & NUNES, P.C.","ROSEBUD RESTAURANTS, INC."
2020,20841,21401,12784,,LATASHA,R,THOMAS,,CLARK HILL PLC,HUDSON GROUP
2016,6842,10482,19169,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.","TAMVAKIS, GEORGE"
2014,3753,4106,21965,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","VESTIAN GROUP, INC"
2015,7221,4711,12541,MS.,ALIA,,HORWICK,,REYES KURSON,RELIABLE ASPHALT COMPANY
2015,3782,11521,28202,,MARA,S,GEORGES,,"DALEY AND GEORGES, LTD.",KEVIN LEE
2019,6164,20978,17487,MS.,GABRIELLE,,BRUSSEL,,"JCDECAUX NORTH AMERICA, INC.","INTERSTATE JCDECAUX, LLC"
2019,24176,24345,46986,MRS.,KATHRYN KOVITZ,,ARNOLD,,"TAFT, STETTINIUS & HOLLISTER LLP","TAFT, STETTINIUS & HOLLISTER LLP"
2019,24082,23602,45757,MS.,SARAH,,SHEEHAN,,"AMAZON.COM SERVICES, INC.","AMAZON.COM SERVICES, INC."
2019,16041,5781,34081,MR.,DENNIS,,PEDRELLI,,"AMI GROUP, LLC","CHICAGO PARKING METERS, LLC"
2018,8101,14061,16984,MR.,TARIQ,G,MALHANCE,,"J.J.B. HILLIARD, W.L. LYONS, LLC","J.J.B. HILLIARD, W.L. LYONS LLC"
2019,11701,11521,44442,MR.,MICHAEL,,SYNOWIECKI,,"DALEY AND GEORGES, LTD.",MILLENNIUM CONTRACTING CO.
2014,3962,10501,23721,MR.,CHRIS,A,LEACH,,"SCHUYLER, ROCHE & CRISHAM, P.C.","ECO-SITES, INC"
2017,15841,16501,34905,MS.,LISA-SHERI,,TORRENCE,,RICE FINANCIAL PRODUCTS COMPANY,RICE FINANCIAL PRODUCTS COMPANY
2014,6524,6861,18442,MR.,ALLEN,F,JOHNSON,,MACROSTIE HISTORIC ADVISORS LLC,BAKER DEVELOPMENT CORP.
2016,4103,12642,28613,MS.,MARY,E,GEORGE,,"NEAL & LEROY, LLC",MIDDLEFORK LUXURY
2017,4303,12064,24562,MR.,JEFFREY,N,OWEN,,DLA PIPER LLP (US),"CHICAGO LAKESIDE DEVELOPMENT, LLC"
2017,13202,11781,32522,,TYLER,,MANIC,,SCHAIN BANKS KENNY & SCHWARTZ,BRIAN MCFADDEN
2015,10521,7545,16865,MR.,JOE,,HERNANDEZ,,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","GOLDMAN SACHS ASSET MANAGEMENT, L.P."
2015,5861,12045,27010,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,BNA HOLDINGS LLC
2015,3840,11781,24444,MR.,ROBERT,C,KENNY,,SCHAIN BANKS KENNY & SCHWARTZ,OUTFRONT MEDIA
2014,6825,4443,23404,,AMY,,KURSON,,REYES KURSON,"GTI CLINIC HOLDINGS, LLC"
2014,4116,10191,17143,MR.,JEROME,S,SCHAIN,,"SCHAIN, BURNEY, BANKS & KENNY, LTD.",CERMAK FRESHMARKET
2018,6524,16182,41255,MR.,ALLEN,F,JOHNSON,,"MACROSTIE HISTORIC ADVISORS, LLC","VINCI/HAMP ARCHITECTS, INC."
2019,11493,13967,21925,MR.,SEAN,,OSHEA,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","BLUEBIRD NETWORK, LLC"
2015,3748,4103,12968,,RAYMOND,C,FRICKE,,UNGARETTI & HARRIS LLP,"UNGARETTI & HARRIS,LLP"
2018,19002,4281,42826,,NICK,,FTIKAS,,LAW OFFICES OF SAMUEL V.P.BANKS,CYNTHIA RODRIGUEZ
2016,3989,13949,29621,MR.,WILLIAM,J,GRIFFIN,,WILLIAM GRIFFIN LTD.,BLUECROSS BLUESHIELD OF ILLINOIS
2016,4011,12064,11687,MR.,THEODORE,J,NOVAK,,DLA PIPER LLP (US),MCCAFFERY INTERESTS
2016,3740,7081,24861,MR.,MICHAEL,J,KASPER,,"FLETCHER, O'BRIEN, KASPER & NOTTAGE, P.C.",NORTHERN ILLINOIS SPRINKLER ADVISORY BOARD
2018,5861,12045,41984,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE PC,"CALIENDO, GIACOMO"
2020,20761,24988,47478,,EILEEN,,ROBERTS,,JPMORGAN CHASE BANK N.A.,JPMORGAN CHASE BANK N.A.
2018,22201,22381,41873,,AUGUST,,ETSCH,JR.,"JPMORGAN CHASE BANK, NA","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION"
2015,3877,7561,16403,MR.,GYATA,M,KIMMONS,,"SERAFIN & ASSOCIATES, INC.",MCDONALD'S CORPORATION
2020,4074,7430,22282,MR.,TERRY,W,TEELE,,"RORY GROUP, LLC.","SDI (SYSTEM DEVELOPMENT.INTEGRATION, LLC)"
2016,14921,13950,26103,,PATRICK,,CAREY,,MCGUIREWOODS CONSULTING,WISCONSIN ENERGY CORPORATION
2015,6842,12111,20090,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.","POINT IN TIME, LLC"
2015,13322,7428,16752,MR.,SIMON,,WLODARSKI,,BANK OF AMERICA CORPORATION,BANK OF AMERICA CORPORATION
2019,13761,23461,47265,MR.,MICHAEL,,AXELROD,,GPG STRATEGIES,VOYCE
2019,3985,10961,41863,MR.,PAUL,,ROSENFELD,,"GOVERNMENT NAVIGATION GROUP, INC","CASH AMERICA, INC"
2017,3752,4107,20066,MR.,MITCHELL,A,CARREL,,FREEBORN & PETERS LLP,"OPTIMA CENTER CHICAGO II, LLC"
2018,3844,22789,13795,MS.,FRANCINE,D,LYNCH,,"NEAL & LEROY, LLC",CHICAGO TRANSIT AUTHORITY
2015,3833,12064,21152,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),"AG-OCG 360 NORTH MICHIGAN, L.L.C."
2016,5861,13541,31462,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, PC","BLUMIN, IGOR"
2018,6842,18621,25462,MR.,JOHN,J,GEORGE,,AKERMAN LLP,RIVERSIDE INVESTMENT AND DEVELOPMENT
2019,4412,12099,43843,MR.,DAVID,J,SIEGEL,,SIDLEY AUSTIN LLP,THE BARACK OBAMA FOUNDATION
2017,11942,10283,21422,MR.,MATTHEW,B,GOMEZ-MESQUITA,,FOLEY & LARDNER LLP,"JMB FINANCIAL ADVISORS, LLC"
2019,3753,23665,36442,MR.,LANGDON,D,NEAL,,"NEAL & LEROY, LLC","PINNACLE ENTERPRISES, LLC"
2019,15081,21003,47239,MS.,LIZ,,BUTLER,,DLA PIPER LLP (US),ENVIRONMENTAL COMMUNITY DEVELOPMENT COMPANY
2014,4081,4443,13725,,VICTOR,H,REYES,,REYES KURSON,"PARSONS TRANSPORTATION GROUP, INC"
2017,4174,20401,41021,MS.,ALLISON,,PINK,,UBS FINANCIAL SERVICES INC.,UBS FINANCIAL SERVICES INC.
2018,4298,14441,12990,MR.,JOHN,J,LAWLOR,,DENTONS US LLP,DEPAUL UNIVERSITY
2018,19001,4281,44705,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,MF GROUP LLC C/O PETRO FEDIV
2019,24106,24322,45859,,HOWARD,,BLAIR,,"STERLING BAY, LLC AND ITS AFFILIATES","STERLING BAY, LLC AND ITS AFFILIATES"
2015,6842,12111,24984,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",INTERPARK INCORPORATED
2019,3833,21003,41817,MR.,PAUL,W,SHADLE,,DLA PIPER LLP (US),"1111 WEST ADDISON DEVELOPMENT, LLC"
2014,8501,4231,12039,MR.,BRANDON,F.,NOWAC,,KEYBANK NATIONAL ASSOCIATION,KEYBANK NATIONAL ASSOCIATION
2019,6161,14881,45753,MR.,PAUL,S,COLGAN,,PAUL COLGAN,EA AMERICAS LLC
2014,4202,10921,17152,MS.,KATRIINA,,MCGUIRE,,"SCHAIN, BANKS, KENNY & SCHWARTZ, LTD.",INSITE REAL ESTATE LLC
2019,5861,23601,44183,MR.,THOMAS,S,MOORE,,"ANDERSON & MOORE, P.C.","CANDEA, ARMAND"
2017,3856,6781,16081,MR.,CLARENCE,,BOURNE,,LOOP CAPITAL MARKETS LLC,LOOP CAPITAL MARKETS
2014,5861,10441,21630,MR.,THOMAS,S,MOORE,,ANDERSON & MOORE P.C.,731 MELROSE LLC
2016,3882,10145,12665,MR.,FRANK,J,OLIVO,,FRANK OLIVO,COMMONWEALTH EDISON
2016,6842,10482,20091,MR.,JOHN,J,GEORGE,,"SCHUYLER, ROCHE & CRISHAM, P.C.",TCA HOLDINGS LLC
2014,11001,5941,14881,MS.,LAUREN,E,HEINSOHN,,CROWN CASTLE USA,"CROWN CASTLE USA, INC."
2016,14121,10183,31041,MS.,O. KATE,,TRAGESSER,,TAFT STETTINIUS & HOLLISTER LLP,"DB STERLIN CONSULTANTS, INC."
2020,24143,24934,47382,,KATIE,,GREGG,,WORKING AMERICA,WORKING AMERICA
2015,4157,4737,19781,MS.,BRIDGET,M,O'KEEFE,,DASPIN & AUMENT,INTEGRATED MOTOR CLUB LLC
2017,4067,10321,24505,MR.,JOHN,A,FRITCHEY,,F4 CONSULTING LTD.,PILSEN WELLNESS CENTER
2017,4094,4456,11885,MS.,DANIELLE,,CASSEL,,VEDDER PRICE PC,1600 E 53RD ST. LLC
2014,4150,4514,12659,MS.,JAN,,STARR,,"CHICAGO / SPRINGFIELD CONSULTANTS, LLC",BARR MANAGEMENT
2014,4078,4166,11770,,BRIAN,F,HYNES,,"GOVERNMENTAL - BUSINESS CONSULTING GROUP, LLC",HOWARD & HOWARD ATTORNEYS PLLC
2014,4219,10521,15224,MR.,MARK,S,LENZ,,SUGAR FELSENTHAL GRAIS & HAMMER LLP,CHEMICAL COMPOSITIONS LLC
2017,19001,4281,39925,,SARA,,BARNES,,LAW OFFICES OF SAMUEL V.P.BANKS,DALE STRAUSS C/O WESTERN AVE PARTNERS LLC
2016,4246,10183,24513,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,"GLL PROPERTIES 444 NORTH MICHIGAN, LP"
2019,5721,16361,45623,MR.,GENE,C,SCHULTER,,GENE SCHULTER,FREEDMAN SEATING CO
2017,4010,12064,41266,MR.,RICHARD,,KLAWITER,,DLA PIPER LLP (US),REGENCY CENTERS
2017,4316,4384,30086,MR.,BERNARD,I,CITRON,,THOMPSON COBURN LLP,GILBANE DEVELOPMENT CO.
2018,4233,22784,13878,MR.,SCOTT,,BORSTEIN,,"NEAL & LEROY, LLC",BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP
2014,3960,4716,20770,,MICHAEL,L,SHAKMAN,,MILLER SHAKMAN & BEEM LLP,YC19 LLC
2019,4162,23670,45885,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MKM SERVICES,CHICAGOLAND APARTMENT ASSOCIATION
2018,4007,4134,45241,MR.,JOHN,J,KELLY,JR.,"ALL-CIRCO, INC.",KARIS CAPITAL LLC
2016,3847,10183,31501,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,320 OAKDALE CONDOMINIUM ASSOCIATION
2014,3899,10208,21202,,KEVIN,,CONLON,,"CONLON & DUNN PUBLIC STRATEGIES, INC",BNSF RAILWAY COMPANY
2015,3847,10183,27161,MR.,GRAHAM,C,GRADY,,TAFT STETTINIUS & HOLLISTER LLP,"PEAK 5 CAPITAL, LLC"
2019,23161,17341,35441,MR.,DAN,,KATZ,,"LYFT, INC.","LYFT, INC."
2019,18822,4543,46706,MR.,JOHN,A,ESCOBAR,,TRISTAN & CERVANTES,DOUGLAS PARK CONCERTS LLC
2018,3911,22783,21145,MS.,CAROL,,STUBBLEFIELD,ESQ,"NEAL & LEROY, LLC",JOHN BUCK CO.
2015,11041,9841,20704,,KIMBERLY,,HAYDEN,,TARGET CORPORATION,TARGET CORPORATION
2019,3962,17222,27609,MR.,CHRIS,A,LEACH,,AKERMAN LLP,"JSM VENTURE, INC"
2015,4246,10183,27626,MR.,JOSEPH,P.,GATTUSO,,TAFT STETTINIUS & HOLLISTER LLP,LIFESTORAGE
2017,11381,14421,24483,MS.,KATHY,R,BROWN,,KATHY BROWN,POWERS AND SONS CONSTRUCTION
2020,14181,14481,29521,MR.,OLIVIER,E,LAGANIERE,,NORTHLEAF CAPITAL PARTNERS (CANADA) LTD,NORTHLEAF CAPITAL PARTNERS (CANADA) LTD
2014,3864,4846,21118,MS.,SYLVIA,C,MICHAS,,"CHICO & NUNES, PC","CHICAGO TAP HOUSE, INC."
2017,3890,12111,26843,MS.,KATHLEEN,A,DUNCAN,,"SCHUYLER, ROCHE & CRISHAM, P.C.",LOUKAS DEVELOPMENT
2018,9743,13967,26801,MR.,MICHAEL,,ALEXANDER,,"ALEXANDER, BOROVICKA & O'SHEA GOVERNMENT SOLUTIONS","SCIENTIFIC GAMES INTERNATIONAL, INC."
2019,18461,23648,25041,,JOHN,,D'ALESSANDRO,60602,"JLD CONSULTING GROUP, LLC",CLEAR
2014,4177,4298,17260,MR.,STEPHEN,B,FRIEDMAN,,S.B. FRIEDMAN & CO.,EDGEWATER MEDICAL CENTER
2014,4016,4673,17946,MS.,ELIZABETH,H,FRIEDGUT,,DLA PIPER US LLP,ROSENWALD COURTS APARTMENTS
2018,17881,19262,39002,MR.,VINCENT,,VALENTINE,,"AXON ENTERPRISE, INC.","AXON ENTERPRISE, INC."
2018,4162,4527,12710,MS.,MARY,K,MINAGHAN DBA MKM SERVICES,,MKM SERVICES,"OGDEN AVENUE PROPERTIES, LLC"
2018,13761,21024,41851,MR.,MICHAEL,,AXELROD,,GRANT PARK GLOBAL,ORANGE BARREL MEDIA
2015,3809,4186,12497,MR.,MICHAEL,J,DILORENZO,,"FOLEY & LARDNER, LLP",WATER TOWER PLACE LLC
